event,tier,radius_arcsec,k,k_used,weight_total,weight_topk,cum_weight_frac_at_k,frac_weight_true,frac_weight_shift_ra,frac_weight_shift_dec,frac_weight_rand_rot
GW200208_130117,A,10.0,200,200,107.00923063356746,22.894906536989634,0.2139526319499375,0.0,0.0,0.0,0.0
GW200208_130117,A,10.0,1000,1000,107.00923063356746,65.11777519579687,0.6085248422987002,0.0,0.0,0.0,0.0
GW200208_130117,A,10.0,5000,5000,107.00923063356746,106.84455029185067,0.9984610641461323,2.7346108639044008e-05,0.00023567240048691948,0.0001280260779106725,1.5754771852494064e-05
GW200208_130117,A,15.0,200,200,107.00923063356746,22.894906536989634,0.2139526319499375,0.0,0.0,0.0013178492378856793,0.0
GW200208_130117,A,15.0,1000,1000,107.00923063356746,65.11777519579687,0.6085248422987002,0.0,0.00047253713390032744,0.0013178492378856793,0.0
GW200208_130117,A,15.0,5000,5000,107.00923063356746,106.84455029185067,0.9984610641461323,6.887749968420012e-05,0.0007560348874213285,0.001611693829611063,1.5754771852494064e-05
GW200208_130117,A,20.0,200,200,107.00923063356746,22.894906536989634,0.2139526319499375,0.0,0.0,0.0013178492378856793,0.0
GW200208_130117,A,20.0,1000,1000,107.00923063356746,65.11777519579687,0.6085248422987002,0.00032864158425286133,0.0009341398794129847,0.0013178492378856793,0.0006068254234219124
GW200208_130117,A,20.0,5000,5000,107.00923063356746,106.84455029185067,0.9984610641461323,0.00041748338256994975,0.0015216929048242507,0.0017217209915300488,0.0006225801952744065
GW200208_130117,A,30.0,200,200,107.00923063356746,22.894906536989634,0.2139526319499375,0.0,0.0010069459532539096,0.0013178492378856793,0.0
GW200208_130117,A,30.0,1000,1000,107.00923063356746,65.11777519579687,0.6085248422987002,0.0008944499431176134,0.0019410858326668941,0.003771281800908441,0.0006068254234219124
GW200208_130117,A,30.0,5000,5000,107.00923063356746,106.84455029185067,0.9984610641461323,0.0013879302546753807,0.003432170533343954,0.004944352927693615,0.0008071358080406805
GW200208_130117,A,45.0,200,200,107.00923063356746,22.894906536989634,0.2139526319499375,0.0,0.0010069459532539096,0.0013178492378856793,0.0010524701730685964
GW200208_130117,A,45.0,1000,1000,107.00923063356746,65.11777519579687,0.6085248422987002,0.002374642387624354,0.002936458701712035,0.004546194077279779,0.002046384172517836
GW200208_130117,A,45.0,5000,5000,107.00923063356746,106.84455029185067,0.9984610641461323,0.004082936953240599,0.005238723693142124,0.0061529659527950545,0.002632532063282009
GW200208_130117,A,60.0,200,200,107.00923063356746,22.894906536989634,0.2139526319499375,0.0,0.0010069459532539096,0.0013178492378856793,0.0010524701730685964
GW200208_130117,A,60.0,1000,1000,107.00923063356746,65.11777519579687,0.6085248422987002,0.002374642387624354,0.0051118034088424216,0.005173960730127071,0.002046384172517836
GW200208_130117,A,60.0,5000,5000,107.00923063356746,106.84455029185067,0.9984610641461323,0.004460899622519121,0.007928553362181373,0.007789248914133147,0.0038948533103315484
GW191230_180458,A,1.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.004854531487324478,0.0,0.0,0.0
GW191230_180458,A,1.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.006198942363130875,0.0,0.0,0.0
GW191230_180458,A,1.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.007067672077693915,1.751031974732409e-05,0.0,0.0
GW191230_180458,A,1.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.008850757754683648,1.751031974732409e-05,0.0,1.1926868005693501e-05
GW191230_180458,A,1.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.011923653726765565,2.2284929518313802e-05,0.0,2.527193025312804e-05
GW191230_180458,A,1.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.014987379181505127,2.5164457770527595e-05,1.5144227045749353e-06,3.1481685015875884e-05
GW191230_180458,A,2.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005199750511176253,0.0,0.0,0.0
GW191230_180458,A,2.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.006685925571951047,0.0,0.0,0.0
GW191230_180458,A,2.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.007612850901624044,1.751031974732409e-05,0.0,0.0
GW191230_180458,A,2.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.00945762395174945,1.751031974732409e-05,1.0334089335478998e-05,1.1926868005693501e-05
GW191230_180458,A,2.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.012655140320694388,2.2284929518313802e-05,2.070247915297765e-05,4.450581536863204e-05
GW191230_180458,A,2.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.015869889203156413,2.724505889290459e-05,2.743615206375005e-05,5.846324569909247e-05
GW191230_180458,A,3.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005199750511176253,0.0,0.0,0.0
GW191230_180458,A,3.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.006873406355849438,0.0,0.0,0.0
GW191230_180458,A,3.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.007889193587878245,1.751031974732409e-05,0.0,0.0
GW191230_180458,A,3.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.009787982204027677,1.751031974732409e-05,2.196795416414379e-05,2.350577481958194e-05
GW191230_180458,A,3.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.013020162472470754,2.2284929518313802e-05,5.1713005883554275e-05,6.772483871828256e-05
GW191230_180458,A,3.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.01625459959467036,3.464227000254484e-05,6.400179117001673e-05,8.682513173314506e-05
GW191230_180458,A,5.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005259578311074819,0.0,0.0,0.0
GW191230_180458,A,5.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.007040178223582758,6.0361797986878216e-05,0.0,0.0
GW191230_180458,A,5.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.008129427239258847,0.0001262205192267952,1.3713828954872065e-05,6.758658704794189e-05
GW191230_180458,A,5.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.01003875924633064,0.0002054501365908123,6.121250200358154e-05,0.0002511729464723504
GW191230_180458,A,5.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.013326009573007714,0.00022683424617189242,9.445623374681874e-05,0.00039463104651509673
GW191230_180458,A,5.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.016582369836394228,0.00026825345856699864,0.00011741720387419729,0.0004603861694119354
GW191230_180458,A,10.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005259578311074819,0.0,4.668317229299932e-05,0.0
GW191230_180458,A,10.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.007205470145988756,0.0001224623522925974,6.969074596419821e-05,5.256611181307615e-05
GW191230_180458,A,10.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.008369964183399222,0.0002613074235062337,0.00015415348826524827,0.0004572559916619994
GW191230_180458,A,10.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.010441481291821951,0.000496599206906395,0.00034411863028677056,0.0008939776471850783
GW191230_180458,A,10.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.01384786355269953,0.0006424541226378254,0.0005835979910078184,0.0014648774029333452
GW191230_180458,A,10.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.017166901882503957,0.000757701217985903,0.0006836651772312465,0.0017503435102176048
GW191230_180458,A,15.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.0053529535865075705,0.0,9.213453207355666e-05,0.0
GW191230_180458,A,15.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.007429871779917767,0.0002525948511774144,0.0002492555019761977,0.00023639905149916521
GW191230_180458,A,15.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.008966673238274022,0.0006115123663411618,0.0005244127511443847,0.0009778759628961413
GW191230_180458,A,15.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.011288184251407825,0.0011603168134713547,0.000923688423365446,0.0019897337574798046
GW191230_180458,A,15.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.015013759548003222,0.0015621919160470207,0.0014292626256860964,0.0031649185653643995
GW191230_180458,A,15.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.018515412060280918,0.0018437942632746685,0.0016873563496942014,0.0037981517030180236
GW191230_180458,A,20.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005409037770640358,0.0,9.213453207355666e-05,6.994518286980386e-05
GW191230_180458,A,20.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.007704056947680029,0.0004592703895241026,0.0003118995981615028,0.0006263517176049405
GW191230_180458,A,20.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.009750207776482797,0.0010347172916484646,0.0009233039102094921,0.0019511568067711984
GW191230_180458,A,20.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.012562524904732388,0.0019953408242818537,0.001648345527468287,0.0035945653457313542
GW191230_180458,A,20.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.01665018039563122,0.0026842313958939604,0.002530806723921347,0.005709354258139387
GW191230_180458,A,20.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.02041926721349236,0.0031382874871769455,0.0030585734406218465,0.006811903061052301
GW191230_180458,A,30.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005409037770640358,0.00010239672057691935,0.0001541827822202707,0.00019151275357919491
GW191230_180458,A,30.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.00822362085909027,0.0008804819199522326,0.0007864093704567757,0.0012577762771162479
GW191230_180458,A,30.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.01138321969301407,0.0021824834046428186,0.002386750704930291,0.0041709281203329675
GW191230_180458,A,30.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.015516939981990783,0.004292210767041888,0.004251510977224563,0.007931037729896256
GW191230_180458,A,30.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.02065700620674104,0.006027593158349881,0.00624359706851098,0.01262904566880465
GW191230_180458,A,30.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.025015384153400523,0.007039102998507547,0.007408842053918222,0.015119860693299415
GW191230_180458,A,45.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005409037770640358,0.0004804585878524502,0.00039195514673379947,0.0007528060464429959
GW191230_180458,A,45.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.00935597562477483,0.002246992810953637,0.0019139216972121488,0.0032336080844632565
GW191230_180458,A,45.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.01463598805102171,0.005405925639152527,0.005585314191431083,0.009579401791251909
GW191230_180458,A,45.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.02101402779064877,0.009773067410623667,0.009827335109110925,0.017683224341862435
GW191230_180458,A,45.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.02820396943982811,0.013522268445863626,0.014138835522728897,0.027723593935850038
GW191230_180458,A,45.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.03371760786123438,0.015753700218073118,0.016742965951725947,0.03316367070706826
GW191230_180458,A,60.0,200,200,11.822058517050435,0.14215075165747584,0.012024196247418168,0.005687084702705699,0.0006871399681479709,0.0007335956187530432,0.0011819510430597679
GW191230_180458,A,60.0,5000,5000,11.822058517050435,1.4227231336255186,0.12034478864857484,0.01078098877326446,0.0037114318492918958,0.003394676020964473,0.006018762673210123
GW191230_180458,A,60.0,20000,20000,11.822058517050435,4.047754875819938,0.3423900220069152,0.01859248014839888,0.00950483583230475,0.009535331680244358,0.01687900124885418
GW191230_180458,A,60.0,50000,50000,11.822058517050435,7.487255196646277,0.6333292282260098,0.027935479001083896,0.016945970195844196,0.016880952985031786,0.03064798333643044
GW191230_180458,A,60.0,100000,100000,11.822058517050435,10.656557646081355,0.901413034854452,0.03759696158058478,0.023544213873470343,0.02385220714346175,0.047582955185002385
GW191230_180458,A,60.0,200000,200000,11.822058517050435,11.822058517050674,1.0000000000000202,0.044340028253154536,0.027250582793932325,0.02825058601779918,0.056885981980482954
GW200308_173609,B,1.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0007789463309448886,0.0,0.0,0.0
GW200308_173609,B,1.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.004922733453708684,0.0,0.0,0.0
GW200308_173609,B,1.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.02163166478348113,0.0,0.0,0.0
GW200308_173609,B,1.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.05225962791061889,0.0,0.0,0.0
GW200308_173609,B,2.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0013435450080385414,0.0,0.0,0.0
GW200308_173609,B,2.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.005790793354032202,0.0,0.0,0.0
GW200308_173609,B,2.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.02413617669822783,0.0,0.0,8.149720303425142e-05
GW200308_173609,B,2.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.056953817098734975,5.662907359188672e-05,6.0667043880457983e-05,0.00013855018830746932
GW200308_173609,B,3.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0013435450080385414,0.0,0.0,0.0
GW200308_173609,B,3.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.005790793354032202,0.0,0.0,0.0001605459443678369
GW200308_173609,B,3.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.024205553062359476,0.0,0.0,0.0002420431474020883
GW200308_173609,B,3.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.05736869361525504,5.662907359188672e-05,0.00014932207686414698,0.0005015532440762896
GW200308_173609,B,5.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0016092745937054934,0.0,0.0,0.0
GW200308_173609,B,5.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.006056522939699153,0.0,0.0,0.0001605459443678369
GW200308_173609,B,5.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.02487707651219648,0.00023056750329913933,7.501547979265553e-05,0.00030936141667363214
GW200308_173609,B,5.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.0584750526051244,0.00043811173392093204,0.0005443836387601286,0.000847126209782926
GW200308_173609,B,10.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0016092745937054934,0.0,0.0,0.0003676872155261363
GW200308_173609,B,10.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.0068667061043166675,0.00030931554051573336,0.0,0.0006647701359586958
GW200308_173609,B,10.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.02665493197275994,0.0012975401945776001,0.0009769084466334569,0.0019070732773708789
GW200308_173609,B,10.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.061495065440575744,0.0032555759385562806,0.00333227762504055,0.003808215756799724
GW200308_173609,B,15.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0019058946671839678,0.0,0.0003771054726437186,0.0007657621498949789
GW200308_173609,B,15.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.007614846538970858,0.0006294635506758993,0.0013150104171718684,0.0018850046713644226
GW200308_173609,B,15.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.029176960621482582,0.0034180678871764967,0.003936589554543237,0.004697529024903779
GW200308_173609,B,15.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.06590670035807612,0.00805455784915788,0.008361458924999449,0.00858489176112991
GW200308_173609,B,20.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.0019058946671839678,0.0,0.0003771054726437186,0.00104321963502374
GW200308_173609,B,20.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.007929828215818394,0.0015005834708489633,0.0013150104171718684,0.003167479282911512
GW200308_173609,B,20.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.030902900909089735,0.0061882249314629805,0.005779040376628332,0.008339580224514453
GW200308_173609,B,20.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.07007153298899021,0.01421767774811212,0.014374220843116244,0.015426864305108976
GW200308_173609,B,30.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.002546021425086966,0.001220047534526292,0.0006357685166623279,0.002486217508189296
GW200308_173609,B,30.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.009565327120137499,0.005128091683913475,0.003147479927301512,0.008452277561628904
GW200308_173609,B,30.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.03565595700622585,0.015226826307625944,0.013276350631126381,0.021120346339447375
GW200308_173609,B,30.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.08150442038194447,0.03056461078230472,0.02995214605776356,0.034737438159627425
GW200308_173609,B,45.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.002546021425086966,0.001856954557547686,0.0015839046991866976,0.00501561777195108
GW200308_173609,B,45.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.01059210126533311,0.008349656426592003,0.007198465997370316,0.017705876752295856
GW200308_173609,B,45.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.045486769588226096,0.02987386920423323,0.027506770429286696,0.04406963447477559
GW200308_173609,B,45.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.10530997738335904,0.06428298963935754,0.06085494773048134,0.07385721143882092
GW200308_173609,B,60.0,200,200,0.29777197748631556,0.017171999996227667,0.05766828746340587,0.004435681971640151,0.003103690268422045,0.0020739159748770363,0.010423746335355786
GW200308_173609,B,60.0,1000,1000,0.29777197748631556,0.0564464900249044,0.1895628007088023,0.015393905188745534,0.013979210715645245,0.011278410762855049,0.032387232867895646
GW200308_173609,B,60.0,5000,5000,0.29777197748631556,0.1632609487257952,0.5482750596748078,0.061081004172233874,0.04975401996679257,0.04505344716966223,0.07627392991514356
GW200308_173609,B,60.0,20000,20000,0.29777197748631556,0.2977719774863152,0.9999999999999987,0.13539137924107067,0.10546036260386658,0.1002004055415544,0.12325930967059079
GW200220_061928,B,1.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.0005604406445856451,0.0,0.0,0.0
GW200220_061928,B,1.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.007800318565158437,0.0,0.0,0.0
GW200220_061928,B,1.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.03061839022013236,0.0,0.0,0.0
GW200220_061928,B,1.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.0625013191992586,9.240289618957985e-06,3.8907874508604406e-05,1.3670791301745477e-05
GW200220_061928,B,1.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.07867106176575567,9.240289618957985e-06,5.2523543222215716e-05,1.8738917071833785e-05
GW200220_061928,B,2.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.0011602776168947607,0.0,0.0,0.0
GW200220_061928,B,2.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.009491177242317456,2.973173495869707e-05,3.0339127452440558e-05,0.0
GW200220_061928,B,2.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.034246129402284914,7.68595874793875e-05,3.0339127452440558e-05,7.698750564166654e-05
GW200220_061928,B,2.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.0686825294502804,0.00013903395308801709,0.00014327552282816615,0.0001796013580696444
GW200220_061928,B,2.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.08613408828887528,0.00016384757426252344,0.0001956625229194093,0.00021222182519089623
GW200220_061928,B,3.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.0011602776168947607,0.0,0.0,0.0
GW200220_061928,B,3.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.009674957761250848,2.973173495869707e-05,3.0339127452440558e-05,4.485721775540173e-05
GW200220_061928,B,3.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.03470656077533478,0.0001851214092109621,6.798208840211698e-05,0.00018575570848886703
GW200220_061928,B,3.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.06958761706783094,0.00038297419737230774,0.0003185361487832074,0.0004237472214348282
GW200220_061928,B,3.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.08718985947295256,0.00043818041675407687,0.0004205144355863886,0.0005297176417018781
GW200220_061928,B,5.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.0012456488808072156,0.0,0.0,0.0
GW200220_061928,B,5.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.010030629434262016,5.99374076669498e-05,0.0001160835625137069,4.485721775540173e-05
GW200220_061928,B,5.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.03543201978657047,0.00042977399073030573,0.00046978162768664843,0.0005657467981487451
GW200220_061928,B,5.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.07070756300051803,0.000907424251953546,0.0010473427572507907,0.00120369165331063
GW200220_061928,B,5.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.08843565734275766,0.001144722143114898,0.0012932684935028798,0.0015012574813173388
GW200220_061928,B,10.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.002649080132144242,0.00014877798591030994,0.0,0.00017070796350073566
GW200220_061928,B,10.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.011892422764352354,0.0005403867970844148,0.0005126972260451958,0.0004204179845230191
GW200220_061928,B,10.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.03816157655185921,0.001621684816521601,0.0022359983622629474,0.00251565434858538
GW200220_061928,B,10.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.07442318483718728,0.0034340724006998126,0.004173756203631783,0.005147363578832046
GW200220_061928,B,10.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.09263801248318355,0.004429299892544486,0.005068794568041589,0.006247523173496053
GW200220_061928,B,15.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.002649080132144242,0.00021934729586205325,8.5371263912455e-05,0.00025187814987321646
GW200220_061928,B,15.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.012451848173747103,0.001414152807398291,0.0010693957936000423,0.0013736266263388844
GW200220_061928,B,15.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.039985082158857745,0.004126319090427069,0.00423808082211032,0.005259476814179617
GW200220_061928,B,15.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.07789232263283564,0.008301207703250395,0.008229440283663516,0.010828957963505843
GW200220_061928,B,15.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.09704853163086101,0.010415840122970045,0.010261925339586888,0.013407011768246085
GW200220_061928,B,20.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.002649080132144242,0.00029497127921772207,8.5371263912455e-05,0.00025187814987321646
GW200220_061928,B,20.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.013136916480370065,0.002440906002676329,0.002020796202975443,0.002183966660124974
GW200220_061928,B,20.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.042421824810604455,0.0075394334156944805,0.007570798701877588,0.008629842399087026
GW200220_061928,B,20.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.08231687847349349,0.014663804112993669,0.014529515474599375,0.018684071670740033
GW200220_061928,B,20.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.10253282371347479,0.018304283390395693,0.01799105370642644,0.023287237326849477
GW200220_061928,B,30.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.0034073940691998253,0.00029497127921772207,0.001882712641484462,0.000707390582895489
GW200220_061928,B,30.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.016093248437768562,0.004727464515861397,0.005995052083765466,0.004633700403345937
GW200220_061928,B,30.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.0495698270675097,0.015268012272933977,0.01706014217445978,0.01912168385788232
GW200220_061928,B,30.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.09471632508237987,0.030819380268790594,0.031951010557201745,0.04009760410296107
GW200220_061928,B,30.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.11769329179594656,0.038573943161920664,0.0395442364851494,0.04993033235011748
GW200220_061928,B,45.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.0043074872438895835,0.002094152207866612,0.0025573510658276747,0.0012983970691434507
GW200220_061928,B,45.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.02016622905358829,0.01068605934521096,0.012874191773134942,0.009823346059953324
GW200220_061928,B,45.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.061728322278554466,0.032792711866938135,0.034959897472335216,0.03851970574164751
GW200220_061928,B,45.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.11673776245524362,0.06347006101497026,0.06470547859512399,0.07991248493018076
GW200220_061928,B,45.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.14474910058946835,0.07889801167500525,0.08024959841922297,0.0999112344003689
GW200220_061928,B,60.0,200,200,3.1051843665252945,0.08551970071403917,0.027540941412678765,0.004837061004583027,0.0031769860327493927,0.0032629653697787693,0.0015679164469860273
GW200220_061928,B,60.0,5000,5000,3.1051843665252945,0.6444698954572614,0.20754641895174297,0.024720720231632846,0.017483889486635946,0.019525167531082382,0.01584441482754172
GW200220_061928,B,60.0,20000,20000,3.1051843665252945,1.611393694526655,0.5189365603852394,0.07412762854738611,0.05288604362382456,0.055651447063743,0.06018724592647834
GW200220_061928,B,60.0,50000,50000,3.1051843665252945,2.587224252489141,0.8331950528864245,0.1395974390306538,0.10021410350392636,0.1027591047592595,0.12418481337190103
GW200220_061928,B,60.0,100000,100000,3.1051843665252945,3.1051843665253145,1.0000000000000064,0.17299475958255378,0.12409137183340359,0.12747102477482775,0.1555102918250835
GW200219_094415,B,1.0,200,200,28.962053894505136,0.8672846921999982,0.029945552044033208,0.019634324147126077,0.0,0.0001075942685079371,0.0
GW200219_094415,B,1.0,1000,1000,28.962053894505136,2.5809111163214093,0.08911353889894791,0.03729345913337082,0.0,0.0001075942685079371,0.0
GW200219_094415,B,1.0,5000,5000,28.962053894505136,7.655148935334506,0.2643165074969662,0.055523080027841044,0.0,0.0001075942685079371,0.0
GW200219_094415,B,1.0,20000,20000,28.962053894505136,16.73584011084745,0.5778540490190401,0.06679830835500662,0.0,0.00016214607035071747,0.0
GW200219_094415,B,1.0,50000,50000,28.962053894505136,22.81080382553139,0.7876100192555474,0.08477793883581322,1.9651287710638444e-05,0.00016214607035071747,5.358288060083886e-06
