rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
171,252,0.25,0.12379768426943703,0.12380065257774549,3.2631441565446835,2.2987839131855026,0.9643602433591809
172,104,0.25,0.12379885128975493,0.1238020052702501,3.4463206333542757,2.448542354377622,0.9977782789766536
173,95,0.25,0.12379788474172844,0.12380084567994755,3.1985066470806487,2.2460724361971813,0.9524342108834674
174,138,0.25,0.12379873234022054,0.12380177717102211,3.3635175682748013,2.368012009766119,0.9955055585086825
175,97,0.25,0.12379838575138037,0.12380149463581241,3.2477207738940024,2.309275014999713,0.9384457588942894
176,202,0.25,0.12379839856694091,0.12380137679520689,3.4812748321109552,2.461526359892332,1.0197484722186232
177,216,0.25,0.12379916854851794,0.12380235735381012,3.304232677744892,2.324441545416704,0.979791132328188
178,86,0.25,0.12379919166781311,0.12380231543222975,3.137839256645975,2.1685662482949226,0.9692730083510526
179,151,0.25,0.1237979937557369,0.12380103616722635,3.1496646936279262,2.2237150792329032,0.925949614395023
180,51,0.25,0.12379905271727831,0.1238022235197847,3.467859506686466,2.4440668247992505,1.0237926818872154
181,136,0.25,0.12379914126792091,0.12380221080158314,3.4622454098234243,2.4286221524600364,1.033623257363388
182,189,0.25,0.12379874941125983,0.1238018499143373,3.4295178752918787,2.4379815390375086,0.9915363362543701
183,47,0.25,0.12379792849726397,0.1238008659753127,3.2606762105881444,2.303197165379885,0.9574790452082595
184,56,0.25,0.1237989032774706,0.12380197916317853,3.384895329638141,2.371927389040934,1.012967940597207
185,142,0.25,0.12379907897579402,0.123802312522073,3.3218699084364403,2.3353490317768717,0.9865208766595686
186,55,0.25,0.12379894827559831,0.123802026111347,3.58596240234408,2.5472316575853426,1.0387307447587375
187,41,0.25,0.12379935697233142,0.1238025934377185,3.459373676579446,2.453513369591292,1.0058603069881542
188,229,0.25,0.12379881826144595,0.12380190379172729,3.2898426355031347,2.310622640671852,0.9792199948312827
189,145,0.25,0.12379677947056991,0.123799582634156,3.3903494494980464,2.45967621481833,0.9306732346797162
190,143,0.25,0.12379805437560343,0.12380094074689442,3.2373303525929487,2.2500179636817563,0.9873123889111923
191,199,0.25,0.12379902717069771,0.1238021291788492,3.5050278475903838,2.4980442220306998,1.006983625559684
192,220,0.25,0.12379852650207943,0.12380150981695172,3.5471439313518545,2.509564925464616,1.0375790058872383
193,20,0.25,0.12379814337046398,0.12380105893229895,3.177033799604203,2.204819225841959,0.9722145737622441
194,4,0.25,0.12379895061847332,0.12380201370721167,3.176390015448362,2.207641476633597,0.968748538814765
195,196,0.25,0.12379930673998285,0.12380255142610602,3.1519932328725986,2.222518433019843,0.9294747998527555
196,69,0.25,0.12379771904765549,0.12380060815948969,2.974116184691013,2.0479938847443293,0.9261222999466838
197,209,0.25,0.12379782051951993,0.12380070605396798,3.146401660673064,2.204022938218287,0.9423787224547766
198,50,0.25,0.12379851574886161,0.12380144207864724,3.0453208773575966,2.083732667411624,0.9615882099459725
199,20,0.25,0.12379798755674233,0.12380084258971501,3.2711385281808134,2.281719240097118,0.9894192880836954
200,133,0.25,0.1237992187420168,0.12380248533399732,3.55168031894317,2.550947768336499,1.0007325506066707
201,212,0.25,0.12379886058671788,0.12380189083409383,3.483675404982364,2.4660739188493324,1.0176014861330316
202,66,0.25,0.12379778385309752,0.12380074654392646,3.459741993288617,2.4724395651354314,0.9873024281531855
203,14,0.25,0.12379906332703985,0.12380208511347972,3.362743272882483,2.35257397109163,1.010169301790853
204,136,0.25,0.12379946618568233,0.12380268212130445,3.6308721271199147,2.594415291767234,1.0364568353526806
205,240,0.25,0.12379773134450385,0.12380069224382423,3.5094358112878012,2.542687420529205,0.9667483907585961
206,60,0.25,0.1237986264541832,0.12380157880676544,3.262454571007652,2.2735288138569274,0.9889257571507244
207,83,0.25,0.12379762023107253,0.12380051555023934,3.2937374014678653,2.329099104597674,0.9646382968701914
208,128,0.25,0.12379900249546083,0.12380208044401864,3.285569104829335,2.295299557938989,0.990269546890346
209,87,0.25,0.12379874873652355,0.12380179483938501,3.400060015317081,2.3887517172923367,1.011308298024744
210,243,0.25,0.12379886940780943,0.12380189212136687,3.4589905126024973,2.438242441930811,1.0207480706716865
211,94,0.25,0.12379950832211688,0.12380281418470906,3.1501510545844553,2.2070161975188967,0.9431348570655587
212,24,0.25,0.12379966125007386,0.12380290573186711,3.7500958571444016,2.665680566760358,1.0844152903840438
213,72,0.25,0.12379901364030768,0.12380198705232581,3.434218677465651,2.39992863326043,1.0342900442052212
214,247,0.25,0.1237984182740434,0.12380142142273154,3.1763616895285622,2.215833258388841,0.9605284311397213
215,22,0.25,0.12379848599393034,0.12380141147604908,3.3495710464121657,2.3199676040425743,1.0296034423695914
