rep,truth_draw,truth_fmiss_rep,f_post_mean_mu,f_post_mean_gr,delta_lpd_total,delta_lpd_data,delta_lpd_sel
205,15,,0.12379838669540079,0.12380141511263287,3.310983666301297,2.319375922559061,0.9916077437422359
206,152,,0.12379816101767527,0.12380116404282379,3.122083222474089,2.187224538499919,0.9348586839741699
207,0,,0.12379733936821952,0.12380025696263527,3.778098114117711,2.758104978350275,1.0199931357674359
208,164,,0.12379788913545409,0.12380076838500755,3.724951975553836,2.6616972914552264,1.0632546840986095
209,87,,0.12379956259441618,0.12380273953204357,3.9371458251260947,2.816547520464354,1.1205983046617405
210,118,,0.12379991676815091,0.12380303597668793,4.0876031209632515,2.9125828761655157,1.1750202447977358
211,69,,0.12379904278095982,0.12380211441508764,3.484060762753188,2.445192773254064,1.0388679894991242
212,134,,0.12379869531415016,0.1238016135184458,3.9273888383664257,2.818395081997693,1.1089937563687329
213,185,,0.12379749237768449,0.1238003122122119,3.4996535111800426,2.4892267551880707,1.010426755991972
214,137,,0.12379725178152079,0.12380008488340959,3.7289665148642825,2.7081972465116166,1.020769268352666
215,3,,0.12380058511128052,0.12380389821324336,4.282126158977519,3.0997078665018307,1.1824182924756883
216,36,,0.12379918960977981,0.12380233447728647,3.422086889953846,2.394080270182883,1.028006619770963
217,228,,0.12379836114477527,0.12380157672548828,3.562376310453544,2.587013320359574,0.97536299009397
218,179,,0.12379826989517974,0.12380135644180851,3.3129343095115473,2.3611955420295203,0.951738767482027
219,209,,0.12379872032450534,0.12380179952941411,3.4644599447407813,2.4648675059632694,0.9995924387775119
220,114,,0.12379711465866744,0.12379988574669357,3.294441716161316,2.3327260087639843,0.9617157073973317
221,232,,0.12379815274328224,0.12380108227720066,3.6460845991995257,2.5988168729552683,1.0472677262442573
222,247,,0.12379828890167793,0.12380133641663289,3.7118580741355913,2.6598869825917575,1.0519710915438338
223,196,,0.12379801283260439,0.12380096842855612,3.2007428994778593,2.241538636620618,0.9592042628572415
224,88,,0.12379840870457147,0.12380135396548786,3.9249518496087603,2.8252347982775348,1.0997170513312255
225,168,,0.12379906738319871,0.12380224965306771,3.324084168511206,2.3249035453671922,0.9991806231440137
226,176,,0.12379985083250314,0.12380308899046055,3.4549597658113953,2.3970886104480087,1.0578711553633866
227,195,,0.1237969995145641,0.1237998338076257,3.3344391700407527,2.392823748185151,0.9416154218556017
228,212,,0.12379775153898503,0.12380072143137398,3.443678518510069,2.4376480130150924,1.0060305054949765
229,225,,0.12379913510818315,0.12380218304825463,3.7277192728799378,2.6261377845989102,1.1015814882810275
230,93,,0.12379874760552584,0.1238017778655429,3.4855653470581274,2.4481141115379614,1.037451235520166
231,218,,0.12379826930157885,0.12380116123129845,3.6520897722724612,2.5833359074785847,1.0687538647938766
232,223,,0.12379774019525153,0.1238006861520852,3.3302797478631874,2.3578681283241565,0.9724116195390309
233,69,,0.12379777789338967,0.12380069002497943,3.3147896110939996,2.341963297729677,0.9728263133643225
234,202,,0.12379907277079746,0.12380217158030103,3.452853433903897,2.412285592969255,1.0405678409346422
235,243,,0.1237978969877715,0.12380076781413682,3.4977683110132034,2.4754389519783047,1.0223293590348987
236,158,,0.12379962253095253,0.12380278298732283,3.532939360643695,2.462355757418919,1.070583603224776
237,254,,0.12379710831128789,0.1238000040265591,3.539442544783867,2.5719806341141407,0.9674619106697264
238,32,,0.12380071778887958,0.12380390653725194,4.207488584760995,2.992926441875653,1.2145621428853417
