rep,truth_draw,delta_lpd_total,delta_lpd_data,delta_lpd_sel
100,133,0.93503356661585,-0.06294182893800837,0.9979753955538584
101,179,0.319052487770179,-0.6017165237995954,0.9207690115697744
102,148,0.9704686678373058,-0.030197417246398572,1.0006660850837044
103,116,0.7468062227283383,-0.19200697034692382,0.9388131930752621
104,68,1.0912310158721645,0.057906332725380594,1.033324683146784
105,229,0.8461083449992159,-0.1388762313557237,0.9849845763549396
106,82,0.6968218498293623,-0.24851699286809037,0.9453388426974527
107,213,0.7723816584708096,-0.18609043250447144,0.9584720909752811
108,113,0.2700290490874693,-0.6162856226156919,0.8863146717031611
109,98,0.4321678251661005,-0.4838916209397581,0.9160594461058587
110,177,0.6832702269914321,-0.25751657006810547,0.9407867970595376
111,249,0.9497064142527627,-0.0421671165462385,0.9918735307990012
112,201,0.5584014294833999,-0.3919337775255798,0.9503352070089797
113,151,0.6969369673506591,-0.2709786306919568,0.967915598042616
114,27,0.25814975234810333,-0.6587353432339711,0.9168850955820744
115,196,0.18575398569328527,-0.7214482873820742,0.9072022730753595
116,201,0.2689443711252544,-0.6268405426649366,0.895784913790191
117,104,0.30137326973279244,-0.5971029319930494,0.8984762017258419
118,92,0.18128515340210427,-0.692047883534471,0.8733330369365753
119,50,1.1276179731105778,0.13914907787170705,0.9884688952388707
120,251,1.1239934368998128,0.11213079833956385,1.011862638560249
121,43,2.2406263164130777,1.020978455466036,1.2196478609470418
122,126,0.6050457595928442,-0.3142898732897521,0.9193356328825963
123,46,0.3105228731465637,-0.6032427984486048,0.9137656715951685
124,201,0.2570946982625131,-0.6302881115659034,0.8873828098284164
125,154,0.4694522393844842,-0.4470936664761922,0.9165459058606764
126,40,0.708240765061035,-0.25510625916267315,0.9633470242237081
127,28,0.282027340791533,-0.6219599961169848,0.9039873369085178
128,24,0.8684206075524514,-0.14124926064398835,1.0096698681964398
129,5,0.43469370580148947,-0.4829800330858234,0.9176737388873129
130,219,0.665053738096475,-0.2866597401160931,0.951713478212568
131,213,0.5825696673573404,-0.3587129345060589,0.9412826018633993
132,97,0.29552113326818485,-0.5952021919391086,0.8907233252072935
133,25,0.2968607526038909,-0.5968568364255731,0.893717589029464
134,71,0.4021678109153193,-0.5313317566268125,0.9334995675421318
135,115,0.030927635600722425,-0.8369443044775835,0.8678719400783059
136,137,0.3943040299730285,-0.5255282835220925,0.919832313495121
137,125,1.1621796662379325,0.12035674749063219,1.0418229187473003
138,158,0.21787083781033445,-0.6614955034030601,0.8793663412133945
139,158,0.6775319718369133,-0.2903664276785207,0.967898399515434
140,160,0.357705139499533,-0.5583302130734467,0.9160353525729796
141,129,0.3357027664520764,-0.5779531206896849,0.9136558871417613
142,114,0.5029722006693724,-0.4377406298625601,0.9407128305319326
143,239,0.5269041330021444,-0.3802666331897768,0.9071707661919213
144,209,0.5388701974351058,-0.390783033685409,0.9296532311205148
145,192,1.1593857075045584,0.09009345577725014,1.0692922517273082
146,14,1.5123263637784596,0.4081140322740424,1.1042123315044172
147,147,1.10040694997587,0.08658326931198701,1.013823680663883
148,225,0.5131725571730321,-0.4090693713312561,0.9222419285042882
149,158,0.3401913614348189,-0.5687444462904665,0.9089358077252854
150,49,0.540531991517625,-0.38190432956913867,0.9224363210867637
151,129,0.6039012011626887,-0.3163446773899068,0.9202458785525955
152,140,0.15542896137400675,-0.7375743962116843,0.893003357585691
153,246,-0.0769234618376089,-0.9397905262485722,0.8628670644109633
154,140,0.40631970801642936,-0.509644132444123,0.9159638404605523
155,58,0.6598534054682688,-0.291699846867175,0.9515532523354437
156,28,0.059095246541172486,-0.798100923266972,0.8571961698081445
157,176,1.0227645550001228,0.02814119500034451,0.9946233599997782
158,252,0.5441903154432062,-0.41362889401669634,0.9578192094599025
159,142,0.5187938800723622,-0.41120884734175434,0.9300027274141165
160,24,0.6855845643571961,-0.2556513191237286,0.9412358834809247
161,10,0.31702855516421025,-0.5855572313366224,0.9025857865008327
162,200,0.45894130078742634,-0.46658842640830755,0.9255297271957339
163,75,0.5333155013813986,-0.3927731939172645,0.9260886952986631
164,123,0.6556774190919548,-0.293183046155562,0.9488604652475168
165,237,0.42408479414227784,-0.4672379255957395,0.8913227197380174
166,64,0.31312143408873894,-0.5837915677714847,0.8969130018602236
167,200,0.26095719573773835,-0.6285335894227018,0.8894907851604401
168,21,3.4946031739570884,2.034866192379141,1.4597369815779473
169,3,1.2762629838029582,0.21795360951679754,1.0583093742861607
170,8,0.46258034742251297,-0.45870467047890884,0.9212850179014218
171,75,0.31985182370087273,-0.573550482506775,0.8934023062076477
172,123,0.631089874996615,-0.30175842016495835,0.9328482951615733
173,2,0.06345670575049667,-0.8084572590794039,0.8719139648299006
174,156,0.881219186816999,-0.08261455808556661,0.9638337449025656
175,211,0.3538702619801626,-0.5495600334845108,0.9034302954646733
176,129,0.8276800843182457,-0.14959970522650679,0.9772797895447525
177,28,0.2625753139744553,-0.641378215470624,0.9039535294450793
178,210,0.6089702919054396,-0.33027092613284026,0.9392412180382799
179,14,0.37522947649724614,-0.5372140934112792,0.9124435699085254
180,130,0.663666373642652,-0.28767583101164007,0.9513422046542921
181,251,0.8292618222189247,-0.15250718693920362,0.9817690091581284
182,92,0.3449218036659367,-0.5473168652764713,0.892238668942408
183,114,0.37019231010953035,-0.5039137261443472,0.8741060362538775
184,64,0.3626646668217255,-0.5370877006931494,0.8997523675148749
185,81,1.1553006676060456,0.16013699925483138,0.9951636683512142
186,61,0.2733641620463594,-0.6169763329735503,0.8903404950199096
187,12,0.10142839311766849,-0.774280517273894,0.8757089103915625
188,189,0.25719058872006784,-0.6358580469829036,0.8930486357029714
189,99,0.2462004323918201,-0.6456467071029266,0.8918471394947467
190,255,0.4838299878438761,-0.4562111838365013,0.9400411716803774
191,93,0.3353966970186093,-0.5802513141717469,0.9156480111903562
192,200,0.44664324746691975,-0.4766677023131649,0.9233109497800847
193,134,1.0519534483809068,0.029651743071553938,1.0223017053093528
194,160,0.6849613020703522,-0.25755488746074207,0.9425161895310943
195,1,0.2001726912172721,-0.6887327775899621,0.8889054688072342
196,222,0.9053530473846187,-0.08217248711839886,0.9875255345030176
197,37,0.6316096850112949,-0.2963803615917726,0.9279900466030675
198,245,0.5978541177171657,-0.3287629234330467,0.9266170411502124
199,53,0.5755400098587877,-0.3617953034414967,0.9373353133002844
200,196,0.21132708290169333,-0.6790155800254922,0.8903426629271856
201,112,0.9028687233481385,-0.06826961717059987,0.9711383405187384
202,197,0.188591344563509,-0.6839676642220098,0.8725590087855188
203,77,1.450148987502935,0.36107409414985625,1.0890748933530787
204,66,1.809210772575156,0.6669352474988557,1.1422755250763004
205,157,0.6959640289526305,-0.2548171960420831,0.9507812249947136
206,0,1.0209449570649802,0.009620523472364084,1.0113244335926161
207,73,0.34169787809477725,-0.5631456596254054,0.9048435377201827
208,172,0.5521104715384944,-0.3788704699583292,0.9309809414968235
209,232,1.1107245653445155,0.09573812753538391,1.0149864378091316
210,119,0.3511501773552723,-0.5429533231745864,0.8941035005298588
211,246,0.22290029816106482,-0.6403444038607944,0.8632447020218592
212,74,0.36908477791605776,-0.5332621120374057,0.9023468899534635
213,15,0.37717680555715916,-0.5154546378244049,0.8926314433815641
214,174,1.052730673111622,0.05078240895531394,1.001948264156308
215,53,0.19872615685423867,-0.6780238095795568,0.8767499664337954
216,249,0.7957196645364135,-0.1559572766104793,0.9516769411468928
217,144,0.47566531521468036,-0.43088616896798726,0.9065514841826676
218,246,0.09911180232575134,-0.7681347194100567,0.8672465217358081
219,197,0.036575980183918944,-0.8251967803517601,0.8617727605356791
220,176,0.33496435083649345,-0.5732273152900973,0.9081916661265907
221,16,0.6500384263160122,-0.2957661480235032,0.9458045743395154
222,214,0.5152549743052042,-0.4097716881228308,0.925026662428035
223,47,0.8566415656230362,-0.1463487387195812,1.0029903043426174
224,22,0.7370618058225062,-0.21698689195028464,0.9540486977727909
225,116,0.8539404746890362,-0.14667449323985693,1.0006149679288932
226,28,0.1818362605622248,-0.7026506536752493,0.884486914237474
227,171,0.5079512225822178,-0.42318934084292437,0.9311405634251422
228,250,0.714939068423817,-0.25777830571907145,0.9727173741428885
229,231,0.49630780942505126,-0.4214028774292444,0.9177106868542957
230,237,0.6267368502573234,-0.3262364353652032,0.9529732856225266
231,221,-0.012805056446019591,-0.8557645327691716,0.842959476323152
232,62,1.1120817076934664,0.07774610267625803,1.0343356050172083
233,203,0.725727539612226,-0.21397034121648062,0.9396978808287066
234,64,0.4147880024323669,-0.513778902562521,0.9285669049948879
235,13,0.8836825944557631,-0.08262585152411361,0.9663084459798768
236,197,0.2558566841006318,-0.6301076805251142,0.885964364625746
237,250,0.2931069441600336,-0.577565271121216,0.8706722152812496
238,207,0.3515881899979654,-0.5590849884548561,0.9106731784528215
239,157,0.8682724685868379,-0.12475992050534046,0.9930323890921784
240,245,0.8126866057232291,-0.14910214421348655,0.9617887499367157
241,22,0.540893676525112,-0.3995682798237965,0.9404619563489085
242,27,0.6892784076364507,-0.28492395176601804,0.9742023594024687
243,65,0.0021901256532963487,-0.8772303533738182,0.8794204790271145
244,18,0.2779380631703994,-0.5909460501021897,0.8688841132725891
245,158,0.3451136482312407,-0.5574574165139836,0.9025710647452243
246,10,0.49628861998581186,-0.41811007157771485,0.9143986915635267
247,98,0.46165379204578727,-0.42995197640365745,0.8916057684494447
248,131,0.1746268555476007,-0.7015808076161107,0.8762076631637115
249,114,0.592620587732803,-0.3405637438121545,0.9331843315449575
250,152,0.6842038500132226,-0.26219090522108957,0.9463947552343122
251,205,0.6156417747506815,-0.31074524979577234,0.9263870245464538
252,227,0.49124166064900976,-0.4260578758110398,0.9172995364600496
253,210,0.9389889106134746,-0.037285862028014094,0.9762747726414887
254,192,0.6491662302743926,-0.30160286063907904,0.9507690909134716
255,139,0.21395428276164807,-0.6597417348917816,0.8736960176534296
256,151,0.45861945675062543,-0.44841636973629306,0.9070358264869185
257,202,0.4696938578729615,-0.4493932226396282,0.9190870805125897
258,120,0.01668200310638923,-0.8530982578837722,0.8697802609901615
259,103,0.6950144830820868,-0.2438914313082421,0.9389059143903289
260,212,0.8673533559825337,-0.1174903032416097,0.9848436592241434
261,249,0.8809309308231157,-0.06791047453488375,0.9488414053579994
262,97,0.5107314845887743,-0.40194459707259966,0.9126760816613739
263,154,0.5360364699384519,-0.41975980040491834,0.9557962703433702
264,11,0.5220176575975302,-0.4136404749142599,0.9356581325117901
265,247,0.3099263056530859,-0.586806416293058,0.8967327219461438
266,207,0.7451966535402121,-0.2203018043005187,0.9654984578407309
267,11,0.7360979261543932,-0.2174238382997089,0.9535217644541021
268,96,0.5481151500808572,-0.3918393609620523,0.9399545110429095
269,225,0.9006207593877136,-0.10528830522120813,1.0059090646089217
270,162,0.15890256199196173,-0.732619068107013,0.8915216300989748
271,143,0.37694262152237457,-0.5279798795818209,0.9049225011041955
272,29,0.6040103045733716,-0.3442221311666174,0.9482324357399889
273,182,0.9963362858243769,0.0031557114158857758,0.9931805744084912
274,160,0.2214469310054099,-0.6631886309491648,0.8846355619545747
275,49,0.3000275102209855,-0.6183012633189549,0.9183287735399404
276,122,1.5006505534433145,0.3935547386696925,1.107095814773622
277,140,0.11871486539661191,-0.7604014158632708,0.8791162812598827
278,142,0.24431260666154841,-0.634751262542423,0.8790638692039714
279,74,0.7476918085773505,-0.22088659443566883,0.9685784030130193
280,130,0.5548053013937491,-0.3679809384854167,0.9227862398791657
281,27,0.3268370014885349,-0.5968176847080144,0.9236546861965493
282,149,0.39831409257585193,-0.4992773291847925,0.8975914217606444
283,0,0.9725748182322498,-0.015798665272882317,0.9883734835051321
284,5,0.5469822619677274,-0.38221730861629055,0.9291995705840179
285,232,1.1856462875232872,0.1748004198844626,1.0108458676388246
286,210,0.6098200213382334,-0.3030557162509808,0.9128757375892143
287,171,0.2271297733660056,-0.6438061702127129,0.8709359435787185
288,122,1.4930709031406266,0.4228015562521108,1.0702693468885158
289,52,1.1241916173910447,0.08186041487623186,1.0423312025148128
290,110,1.2858329560760993,0.2527996903739478,1.0330332657021515
291,66,2.3459428525087347,1.068537633685665,1.2774052188230698
292,48,0.4850561924545964,-0.44381611722505454,0.928872309679651
293,119,0.11556930365588869,-0.7669061112647455,0.8824754149206342
294,134,0.37408730574640003,-0.5278456328613572,0.9019329386077573
295,209,0.4602123515300178,-0.47343030501795624,0.9336426565479741
296,137,0.48349342479514235,-0.4110124493021772,0.8945058740973195
297,30,0.3996444291613095,-0.4915176736878095,0.891162102849119
298,30,-0.004316125417407335,-0.8629173293217036,0.8586012039042963
299,247,0.8973021743137224,-0.10830455250319915,1.0056067268169215
300,37,0.7552767787325934,-0.17390521067660814,0.9291819894092015
301,241,0.7881455899236975,-0.18250072609059487,0.9706463160142924
302,162,0.128757889012185,-0.761461897958867,0.890219786971052
303,62,0.6086072904650734,-0.3530607525836871,0.9616680430487605
304,110,1.0981601909513294,0.09643117751947727,1.0017290134318522
305,164,0.6386504775142754,-0.2805812294819816,0.919231706996257
306,153,0.5554781578215362,-0.3711043169354582,0.9265824747569944
307,92,0.9473688017612822,-0.02556808797407939,0.9729368897353616
308,99,0.780193072829821,-0.18747763148884644,0.9676707043186674
309,178,1.257277759442296,0.19093437351578757,1.0663433859265083
310,161,0.5767419898207322,-0.34613351126449743,0.9228755010852296
311,22,0.5189384156631647,-0.3989466628958809,0.9178850785590456
312,184,0.8701659441705658,-0.11413207325652763,0.9842980174270934
313,120,0.30833720370940654,-0.561177261672654,0.8695144653820606
314,216,0.7342656031326413,-0.21319747899140395,0.9474630821240453
315,150,0.12653877561296056,-0.7517115274750381,0.8782503030879987
316,136,0.7785399744284689,-0.20025711668417046,0.9787970911126394
317,160,0.42516842660607423,-0.49518275914746823,0.9203511857535425
318,98,0.3628454780525132,-0.5165626540182586,0.8794081320707718
319,177,0.28551168106055513,-0.5969823264575069,0.8824940075180621
320,77,0.7105645104107978,-0.23245309162328454,0.9430176020340824
321,228,0.5490173376176735,-0.3687633063890843,0.9177806440067577
322,180,1.12584019754199,0.08210460499083183,1.0437355925511582
323,61,0.5104018523291245,-0.41273488813477854,0.923136740463903
324,225,0.2699424735023328,-0.6313435744694118,0.9012860479717446
325,39,0.3719789212195046,-0.5398678501476866,0.9118467713671912
326,235,1.021930667532505,0.014935268881146158,1.006995398651359
327,99,1.3669746686439197,0.3051567748633204,1.0618178937805993
328,94,0.08819327761225182,-0.795112705042115,0.8833059826543668
329,145,0.3382057091361794,-0.5721835880115123,0.9103892971476917
330,5,0.4226405527284278,-0.5021376844296555,0.9247782371580833
331,245,0.6017940326903819,-0.33389959624194887,0.9356936289323308
332,217,0.37916176137322566,-0.5112112132180897,0.8903729745913154
333,181,0.4674162888775939,-0.46497639430269544,0.9323926831802893
334,25,0.33478818168274316,-0.5710148439371778,0.905803025619921
335,189,0.5360108382839535,-0.3884769354369979,0.9244877737209514
336,96,1.2557158445000063,0.222900051856044,1.0328157926439623
337,249,0.841003125233442,-0.12525960852273954,0.9662627337561815
338,198,0.7054118282047668,-0.22982445260080908,0.9352362808055759
339,68,0.7614662385143625,-0.19028734376016132,0.9517535822745238
340,51,0.8067204789952278,-0.17300871164512444,0.9797291906403522
341,66,0.9856363797860297,-0.009527497528765139,0.9951638773147948
342,149,0.7733547959175446,-0.22260113592422215,0.9959559318417668
343,108,0.9555837792621169,-0.03838432978685091,0.9939681090489678
344,115,0.3175174661682476,-0.5764644998057236,0.8939819659739712
345,75,0.3693190456612747,-0.5405808541278248,0.9098998997890995
346,223,0.23969201791570427,-0.6604234724159568,0.900115490331661
347,166,0.2204637960820719,-0.6482048219582595,0.8686686180403314
348,17,0.32372843389309125,-0.5845369304493175,0.9082653643424088
349,243,0.22077284406990572,-0.653603340629175,0.8743761846990807
350,0,1.613572160676398,0.5199841594260874,1.0935880012503105
351,39,0.4647322542610475,-0.4603392165254263,0.9250714707864738
352,44,0.3601098053324172,-0.5308988858549526,0.8910086911873698
353,132,0.6717589967432822,-0.2532174615396201,0.9249764582829023
354,211,0.6958323589919431,-0.22430896221065666,0.9201413212025997
355,173,0.9263374784888327,-0.08751872729402521,1.013856205782858
356,21,1.2215345451047739,0.14468429431984475,1.0768502507849291
357,126,0.9941142545975872,-0.020234949434311034,1.0143492040318982
358,143,0.7685709334417332,-0.19007672108453733,0.9586476545262705
359,233,0.5805520352313742,-0.35561156184138554,0.9361635970727598
360,57,0.3399920992265706,-0.5649541011299277,0.9049462003564983
361,188,0.2830970157817312,-0.5932394766384306,0.8763364924201618
362,111,0.421849596467446,-0.4920089679351065,0.9138585644025525
363,225,0.9557335170387766,-0.012561082012410907,0.9682945990511875
364,207,0.6429101043685606,-0.3153793285354425,0.958289432904003
365,28,0.9244278474650045,-0.06511307975746661,0.9895409272224711
366,68,0.6501586540602595,-0.3269241545087027,0.9770828085689622
367,50,0.8771215211200065,-0.06446635674193146,0.941587877861938
368,45,0.39026259182743317,-0.5033228916493186,0.8935854834767518
369,16,0.34886328851448667,-0.5710381037130787,0.9199013922275654
370,215,0.8590262561859383,-0.08805351586988763,0.9470797720558259
371,212,0.5146789470622792,-0.43754953712307554,0.9522284841853548
372,111,0.7004564271152596,-0.2433781368523995,0.9438345639676591
373,246,0.2545388520958163,-0.6122566481968335,0.8667955002926497
374,193,0.08764350711988911,-0.7988699031267572,0.8865134102466463
375,3,1.391796696483702,0.32306924754480804,1.068727448938894
376,173,1.1912092400273977,0.16250009067411497,1.0287091493532827
377,202,0.3534549159673901,-0.5341176793530451,0.8875725953204352
378,175,0.46462157607404464,-0.48545398148912966,0.9500755575631743
379,186,0.7010641099039887,-0.2626125390675895,0.9636766489715782
380,139,0.6056968136722283,-0.2965056846898051,0.9022024983620334
381,232,0.5164494198202902,-0.4162393556692052,0.9326887754894955
382,246,0.1585125087032253,-0.7264511901783521,0.8849636988815774
383,69,0.3275467522681659,-0.5626956483525021,0.890242400620668
384,69,0.6685428438259606,-0.29120347560973414,0.9597463194356948
385,182,0.5155710851120041,-0.4318540963246562,0.9474251814366603
386,59,0.7527426758598885,-0.22642122384785068,0.9791638997077392
387,60,1.2157635930793909,0.19116471219891196,1.024598880880479
388,154,0.4441664363959852,-0.44979316192966223,0.8939595983256474
389,19,0.08765519221718776,-0.8184505776949322,0.90610576991212
390,40,0.4170795956748883,-0.5250094441538806,0.9420890398287689
391,190,1.7853794058419687,0.6640868210330098,1.121292584808959
392,164,0.5160829802983997,-0.4041878926849307,0.9202708729833304
393,10,0.3350108993340726,-0.5484414876802219,0.8834523870142945
394,185,0.8534942326517587,-0.13223164774913698,0.9857258804008957
395,179,0.38442165012382645,-0.5314671422021746,0.9158887923260011
396,138,0.7414817529924633,-0.23307131409035264,0.974553067082816
397,72,0.7957207554369887,-0.20348816807896242,0.9992089235159511
398,49,0.16833412884942334,-0.7144559294782908,0.8827900583277142
399,124,0.8773165754960779,-0.0785943360453416,0.9559109115414195
400,45,0.47340775670374313,-0.44610030778414966,0.9195080644878928
401,228,0.5018208527080787,-0.40176397076852766,0.9035848234766064
402,229,0.5872972073528864,-0.3692886607628907,0.9565858681157771
403,62,0.8651916360641572,-0.1003308872626576,0.9655225233268148
404,254,0.13431293490187457,-0.7430566535945502,0.8773695884964248
405,119,0.2310105970130536,-0.6665696102657392,0.8975802072787928
406,128,0.11247067350424444,-0.7585525715920909,0.8710232450963353
407,90,0.3826064392018722,-0.5548896934988363,0.9374961327007085
408,235,0.45971176038073125,-0.4620424473311431,0.9217542077118743
409,48,0.41419128614527523,-0.5063499188296277,0.9205412049749029
410,59,0.9165069123271294,-0.06669935354953793,0.9832062658766674
411,121,0.22018722205976715,-0.663987836457764,0.8841750585175312
412,121,0.43389958248300786,-0.46135997004819274,0.8952595525312006
413,46,0.09380619550693226,-0.7958850230869103,0.8896912185938426
414,238,0.11664258229381375,-0.760931938594652,0.8775745208884658
415,204,0.24483151024096728,-0.6559800951400945,0.9008116053810618
416,170,0.7027087744356564,-0.2447655191254512,0.9474742935611076
417,157,1.1326898533781815,0.1024999516673688,1.0301899017108127
418,235,0.8923229411501801,-0.1051545568518577,0.9974774980020378
419,72,1.3404787548294514,0.3097152077728538,1.0307635470565977
420,59,0.6110658849395989,-0.32665963950205423,0.9377255244416531
421,249,0.3009791902811223,-0.5962931615717082,0.8972723518528305
422,15,0.7020826391370925,-0.24769304710522988,0.9497756862423223
423,88,0.6232101450728251,-0.3272241936048914,0.9504343386777165
424,18,0.3502924891989636,-0.5365010076641141,0.8867934968630777
425,171,0.8438544421745959,-0.13832200853923382,0.9821764507138298
426,230,0.7220307603759792,-0.2252197731905028,0.947250533566482
427,187,0.14241413421868288,-0.7418019717841702,0.884216106002853
428,216,0.35904683013440675,-0.5549555163745055,0.9140023465089122
429,67,0.5185777733780803,-0.4107377627480133,0.9293155361260936
430,24,1.1100604362534128,0.0936308870395095,1.0164295492139033
431,3,0.7903277852949628,-0.19656174907086665,0.9868895343658295
432,7,0.3353224253150948,-0.5548506660700099,0.8901730913851047
433,228,0.5602328508173464,-0.3788039276698356,0.939036778487182
434,58,0.700604912035498,-0.2522136475241723,0.9528185595596703
435,244,0.7471484380457376,-0.22771950601649849,0.9748679440622361
436,36,0.2770568838893368,-0.6076688673381483,0.8847257512274851
437,43,2.036271199015623,0.8546968928435774,1.1815743061720454
438,69,0.6507637885891597,-0.2857575861363273,0.936521374725487
