beta_ia,beta_cc,delta_h0_ladder,beta_bao,logZ,posterior_weight,relief_mean,relief_sd,mean_abs_delta_sn,mean_abs_delta_cc,mean_abs_delta_bao,mean_abs_delta_local
-0.00251626107,0.136034135,-0.313691056,-0.0206628578,14.9633235,0.00124201813,0.82722546,0.126590986,0.0508597306,0.716421524,0.40491732,0.265665769
0.0144658769,-0.0491946386,-0.500819712,0.0123588858,14.9549563,0.00123166927,0.850759859,0.113952167,0.284523238,0.176672146,0.415416535,0.343259943
0.00896528384,0.0121124958,1.02319527,-0.00138007104,16.164922,0.00413024235,0.84105104,0.107835678,0.179122097,0.0280890757,0.0325727887,1.12136078
0.0698740278,0.203944716,0.922353232,0.0412499051,13.2791376,0.000230512937,0.825755958,0.11965612,0.396821899,0.345163435,0.702789039,1.14633017
0.0146023396,-0.126010109,-0.924962917,0.0216692734,14.3231221,0.000654774911,0.841155633,0.10881915,0.244832302,0.385838352,0.718001698,0.610689858
0.0319202837,-0.232075517,-0.106765327,0.0347142347,13.9069668,0.000431874987,0.866246591,0.1167762,0.316693201,0.358011069,0.861457662,0.0778718744
-0.00139438566,-0.011374958,0.0523831335,0.0358087694,14.1786352,0.000566685548,0.848098561,0.125334858,0.0186373518,0.0257462452,1.08527192,0.0450593853
0.0685525925,0.0818541444,0.725009816,0.0260242838,13.9108602,0.000433559723,0.821425385,0.123573801,0.582193441,0.151001698,0.529855231,0.877320783
-0.102640381,-0.36593494,-0.674015954,0.00196329285,15.1787315,0.00154055946,0.860514677,0.0978872776,1.32486525,0.81111613,0.0365042339,0.467206267
0.0190254539,0.128390828,-0.357538866,0.0281056854,13.5215173,0.000293737548,0.826864171,0.133986147,0.242914494,0.440723785,0.674227949,0.304780708
0.0377695335,-0.0659327992,-0.05530719,-0.0465625645,14.5724576,0.00084018909,0.859077758,0.13236272,0.328714685,0.167636748,0.646335652,0.0427385482
-0.0579562925,-0.0858648036,0.748769838,0.0274426722,15.6737848,0.00252741964,0.866104623,0.0980620008,1.11230224,0.122099816,1.09133901,0.671091035
0.107515506,-0.175375711,0.948717391,0.0218260848,13.8957399,0.000427053492,0.841963462,0.109500414,0.720104738,0.172278213,0.391905096,1.04466409
-0.00751351093,-0.0399211011,-0.482780223,0.00998984006,15.5166986,0.00216000978,0.848193309,0.11018824,0.170052686,0.144585973,0.358813048,0.33752523
-0.00805821399,0.190054184,1.80791828,-0.0387741488,15.7979062,0.00286142659,0.846737698,0.119306224,0.0901859426,0.393981186,0.630893588,2.84686338
-0.0539721238,0.10277455,0.479820752,0.0407189842,14.3021315,0.000641174037,0.844429469,0.114988128,0.738357238,0.236730487,1.33203187,0.477238251
0.0438983092,0.159561208,-0.738990077,-0.0191616713,13.5223976,0.00029399624,0.79808709,0.126582704,0.567837828,0.758738564,0.304577175,0.621677814
0.0112233707,-0.0756258708,-1.49279703,0.0196047143,13.9063635,0.000431614544,0.812582192,0.12628912,0.216442821,0.323624844,0.655373866,1.02460988
-0.0295796727,0.316446374,-0.442468507,-0.0542062914,12.8964515,0.000157216037,0.799738717,0.131857532,0.218280263,1.05177613,0.601960122,0.418205975
0.0113131401,0.253131495,-2.31945667,-0.00441831477,11.1323062,2.69363204e-05,0.682956614,0.134312636,0.178444048,1.62539057,0.0605661651,1.90162784
0.0343091253,-0.00594516208,0.236052116,-0.0183889842,15.3563127,0.00183992879,0.860951057,0.127491091,0.576446358,0.0196397211,0.368631656,0.196706677
0.0607502304,-0.527951877,0.609455993,-0.022305087,14.3372087,0.000664063709,0.879540068,0.104067408,0.3260672,0.539385514,0.293528492,0.447623993
0.0108029721,0.0102281787,1.32076696,-0.0189445407,16.297495,0.00471575562,0.836471263,0.10495709,0.185214054,0.01985796,0.372329415,1.63230055
-0.0482411779,0.549553885,0.549472858,0.0538758519,12.2715598,8.41607914e-05,0.849803955,0.128312288,0.181304248,0.81587928,0.507851303,0.525451813
-0.0278303902,-0.0128268119,-1.65514519,-0.000148575542,15.2006872,0.00157475756,0.806660729,0.144073328,0.848947498,0.0757806884,0.00470121297,1.33802484
-0.114919382,-0.206045186,-0.23097193,0.0110234213,15.852476,0.00302191303,0.869411219,0.104871852,2.10353971,0.45234547,0.313531402,0.159585985
-0.0366041063,0.339820272,0.747509833,0.0645434339,12.6267252,0.000120048355,0.846269739,0.125827375,0.170177838,0.518727518,0.935717085,0.78306846
0.036823455,-0.124738429,-2.1160521,-0.0418435531,12.5323413,0.000109236,0.704490069,0.128904375,0.519662727,0.454964341,0.81680386,1.76048878
0.0232858359,0.0974961802,-0.770068865,0.0464798994,12.505765,0.000106371152,0.820600263,0.121558129,0.203168598,0.268898096,0.891178443,0.572917449
-0.00539380244,0.151800738,0.673186413,-0.0101984723,15.7611898,0.00275827071,0.834400264,0.122188257,0.116531496,0.590271156,0.215358406,0.751958711
-0.0170718147,-0.295934445,0.104455484,-0.0178985677,15.9143097,0.00321466724,0.888565266,0.104180063,0.249439464,0.543153562,0.35844505,0.0665788084
0.0792266897,0.0242390152,-1.95600157,-0.0114018027,11.9876464,6.33589285e-05,0.718422655,0.121409268,1.06098806,0.120967321,0.142963647,1.43421433
0.0141120603,0.237725926,-0.454874386,-0.0531664756,13.0946441,0.000191677345,0.80046093,0.13150947,0.0911567153,0.811548546,0.56672147,0.423086481
0.0454773195,-0.0666878873,0.069921855,-0.0449140376,14.613776,0.00087563157,0.857634568,0.13252832,0.393174105,0.16140877,0.616820995,0.0570565328
0.0197535783,0.129818248,2.12381261,-0.0330218435,16.0625566,0.00372836845,0.854787076,0.107327843,0.211685743,0.1991593,0.544363866,3.45101424
-0.033468826,-0.00536640303,-0.389376624,-0.0159476272,16.3758198,0.00509996649,0.842942319,0.106578408,0.864105968,0.020944036,0.37729321,0.291928023
0.077768449,0.205009476,-0.856238464,0.0220956315,12.133294,7.32928728e-05,0.79161775,0.128146558,0.611588038,0.599053953,0.300139103,0.727297559
-0.0619069516,0.369645009,0.294359121,0.0331699965,13.3236112,0.000240996055,0.82799937,0.132464915,0.645814615,1.19259149,0.667098824,0.311153944
-0.0598086731,-0.220605682,0.383616,-0.0102193388,16.6768601,0.00689139941,0.882975448,0.0995843835,1.22946244,0.501284047,0.231275724,0.267735964
-0.0214574753,-0.0580777577,0.617880602,0.0118508474,16.2422141,0.00446213894,0.865851694,0.103576633,0.495739209,0.113557172,0.41548097,0.532212688
-0.0364829947,0.0783136201,1.48917417,0.0137420786,16.4420508,0.005449179,0.861794053,0.107930928,0.84284468,0.156524106,0.467757628,1.75011256
-0.027873445,-0.127035898,-0.0150949402,-0.00608245388,16.6797182,0.00691112438,0.880379368,0.104430737,0.640223209,0.274055917,0.167533768,0.0100669868
-0.0299976532,-0.16600921,-1.31911752,0.00753982278,15.5328328,0.00219514237,0.83279547,0.116407907,0.716122077,0.47326096,0.256874837,1.02354566
0.0493413602,-0.0699532738,0.0926427866,-0.0168645634,15.1073616,0.00143444177,0.865434402,0.124514876,0.735701125,0.197103511,0.327021899,0.0716001277
0.00270973376,-0.0546086204,0.0689074326,0.0172857086,15.2791158,0.00170323584,0.859990046,0.117951193,0.052267167,0.142032684,0.612921571,0.0548989246
0.0175953721,-0.131588793,1.01845606,-0.00599567317,16.1238741,0.003964137,0.844824485,0.0985250735,0.301295856,0.205838527,0.135204373,0.990389337
-0.0793984754,0.0653742977,0.891573076,0.00187423733,17.2128369,0.0117782077,0.880288828,0.0998884393,2.45766502,0.150925811,0.0534022019,0.799363807
-0.0423475675,0.161295501,-0.680867304,0.0083006804,14.9034583,0.00116984635,0.79762683,0.120711815,1.1896145,0.912261176,0.246093657,0.592292514
0.0542285131,0.149054652,0.821190006,0.00504019528,14.5817805,0.000848058714,0.810118039,0.122777885,0.60552492,0.381031384,0.096316885,1.08133439
-0.0601913323,0.135871309,1.05186433,-0.0206838816,16.7298665,0.00726654269,0.860049994,0.110315235,1.55320098,0.420017801,0.4792779,1.16218039
0.0589265447,0.238501194,-0.133740642,-0.0395532797,13.3191064,0.000239912856,0.81200978,0.141612323,0.395068336,0.765912572,0.442018974,0.133033176
-0.0515332927,-0.273365583,0.999356391,-0.00134589191,16.3230682,0.00483790777,0.869125199,0.0926033772,0.893383439,0.723062218,0.0308373517,0.81262134
0.0149609164,-0.0233220393,0.220486978,-0.0162535922,15.8666557,0.00306506826,0.872959757,0.119175448,0.301279643,0.0788719773,0.355882836,0.166670905
-0.0423119986,0.037804048,0.232318486,-0.0151901173,16.7320182,0.00728219525,0.864878262,0.113376401,1.19332492,0.124250897,0.370257294,0.19103771
0.00983101502,0.10515427,-0.0924585935,-0.00249422564,15.1237757,0.00145818112,0.84223693,0.129588212,0.209167285,0.501432893,0.0589452806,0.0789581421
-0.0449818912,-0.32322201,0.856964404,-0.0205722362,15.9661537,0.00338572421,0.866643984,0.0931143479,0.606747445,0.76410252,0.376452693,0.677388347
-0.0128302714,0.376144413,2.92431271,0.0139907604,15.5340467,0.00219780864,0.854853611,0.102832436,0.147266941,0.796645208,0.356497122,5.72289518
0.0836273883,-0.178121954,0.281924465,0.0125269571,14.146591,0.000548814458,0.853824201,0.124519959,0.791363695,0.285245699,0.267262386,0.25030254
-0.0187634823,0.0528130135,-1.10542951,-0.0262383566,14.8799682,0.00114268674,0.786240291,0.112417056,0.395448672,0.297398167,0.57588716,0.901641038
0.101839739,0.147461262,-0.1753247,0.0116075718,12.9190895,0.000160815685,0.819382569,0.132354717,0.741988401,0.366939091,0.168610093,0.165392336
-0.0229396699,0.217367466,-0.525131911,-0.0280583005,14.2393249,0.000602142628,0.796500784,0.129865887,0.40897307,1.17070371,0.479194251,0.488158056
-0.058788483,-0.137285153,0.378527276,0.0221285298,15.8627455,0.00305310658,0.870225158,0.100511798,1.22416457,0.230443568,0.867889927,0.298210767
0.00375262494,-0.108361987,-0.083637814,0.0190423703,15.1430991,0.00148663209,0.865879896,0.11742043,0.0672782114,0.24809686,0.676790393,0.0616497224
-0.0204495108,0.0742399591,2.58821747,0.000209666975,17.1217296,0.0107525582,0.852988783,0.10081878,0.394977807,0.112206632,0.00568185033,4.29630445
0.0878265991,0.117491823,0.800311466,0.027113077,13.6131587,0.000321928064,0.824224157,0.124096064,0.611135658,0.202724185,0.479970474,0.979245828
0.0430461534,0.182439969,1.91238361,0.0310616298,14.5980192,0.000861942556,0.853006924,0.105178915,0.331482619,0.284570286,0.738871307,2.98773124
0.0590636991,-0.0111652567,-0.649643893,0.0137676371,13.6964543,0.00034989169,0.835268649,0.124042038,0.783572402,0.0402477092,0.333657424,0.477664021
0.0315835086,-0.138769916,-0.154872068,-0.0542328216,14.4003655,0.000707356613,0.859080374,0.123875134,0.214187436,0.284271846,0.681567757,0.112484371
0.123549856,-0.266938855,2.11009046,0.00442898443,14.3927841,0.000702014104,0.870782734,0.0919801905,0.85432806,0.250959862,0.0701639026,2.8758472
0.0397151258,0.349287616,-1.61824756,0.00646507527,11.1634245,2.77877112e-05,0.729811582,0.127954865,0.330794463,1.31874561,0.0654563293,1.34090254
0.0265676439,-0.274674357,0.19722232,0.0245208808,14.4871166,0.000771460874,0.86345749,0.112065837,0.285826337,0.389581735,0.645813356,0.154776163
-0.0414699299,0.140241946,-1.49141434,-0.0289248998,13.8904256,0.000424790027,0.754019046,0.138878134,0.871576685,0.899161002,0.599379029,1.32491483
-0.0454651917,0.0560131678,1.59023584,0.0214598144,16.1699215,0.00415094329,0.868250462,0.106832161,0.930650953,0.0914647295,0.790283685,1.85416028
0.00921179668,0.152877474,-1.35835322,0.0109447344,13.1795984,0.000208672868,0.7722305,0.128225757,0.16751783,0.883884045,0.264998474,1.06515765
0.0498869088,0.191302507,-0.24897045,0.0125466189,13.3782747,0.000254536461,0.815766239,0.139779281,0.542659077,0.669028998,0.230924885,0.235310908
0.055847952,0.270520456,-0.124032872,-0.0365979359,13.2503554,0.000223972836,0.809726924,0.142632125,0.375029165,0.877909535,0.407232576,0.125520877
-0.0472000271,-0.0111535135,-1.63180715,-0.0254160698,15.0949857,0.00141679858,0.804394546,0.148005462,1.28020504,0.0628088883,0.615734788,1.37857289
0.0265703352,0.0800256667,2.52016627,0.0341594934,15.0830714,0.00140001862,0.881834491,0.101493253,0.210267404,0.0810975129,0.964474227,3.96893361
0.00966729985,-0.390283653,-0.115304086,0.0250595294,14.2836626,0.000629440923,0.878024855,0.106593009,0.0939551708,0.488794232,0.570622693,0.0771641621
-0.0559131792,0.00975309166,1.69742816,-0.00213380914,17.4319212,0.0146631168,0.867939596,0.106367801,1.60220629,0.0162196909,0.0594050885,1.8319367
0.0255922791,-0.180891308,-0.641810045,0.032742977,13.7986482,0.000387539425,0.856954883,0.113285318,0.308842374,0.394390832,0.902745717,0.425031839
-0.113528314,-0.0300532252,-1.41280486,0.00820319651,15.6079304,0.00236634022,0.816035093,0.125319738,3.18146569,0.102675976,0.256261542,1.13322501
0.0131581773,0.248285421,0.266629225,-0.0121091471,14.4664868,0.000755708847,0.812970992,0.14167366,0.198681784,1.0533185,0.199637643,0.30431854
0.123565675,0.0221423472,0.239308984,-0.046797271,13.5175346,0.000292570023,0.846984558,0.138824281,0.708485425,0.0425361989,0.463322047,0.228863165
-0.0509942601,0.219037334,2.96814702,0.030522152,15.6336895,0.00242808684,0.860091552,0.0955565639,0.703934415,0.30461349,1.02358384,5.2986818
0.000937630748,-0.0393399074,-1.00566812,-0.00392059141,15.4212815,0.00196343522,0.817605044,0.101786139,0.0224199082,0.187191302,0.112107927,0.711018493
-0.0947132112,0.080891576,-1.51287306,0.00724360845,15.1606465,0.00151294886,0.787228847,0.137187215,3.11689608,0.468929564,0.222704747,1.26330613
-0.0377500828,-0.0817993024,-0.657527649,-0.0533468568,14.3976724,0.000705454164,0.825817019,0.110401298,0.436914651,0.21015572,1.01638087,0.493991788
0.037809887,-0.508269717,0.350476416,-0.015961676,14.5289999,0.000804458472,0.885568706,0.107581058,0.234492773,0.570447849,0.232954274,0.245724553
-0.0521231003,-0.14180691,0.611087149,0.00902435554,16.6446411,0.00667290448,0.877512448,0.0945734256,1.28378782,0.27026004,0.300984616,0.470139708
-0.00171290715,-0.05231689,-0.699958791,-0.00718510515,15.8135352,0.00290649927,0.838982766,0.0988632976,0.0400172078,0.218541157,0.197340274,0.470566951
-0.017758415,0.0325263756,-0.302473927,-0.0217870095,15.8791592,0.00310363291,0.846800317,0.113732994,0.395151401,0.145149999,0.481821511,0.226514652
-0.0189214184,0.00160189616,0.591054754,-0.0330084848,16.0798658,0.00379346511,0.858776838,0.111981156,0.349638188,0.00412379663,0.613791669,0.537177648
0.00953243442,-0.0241412597,1.13320549,0.00631816322,16.0558368,0.00370339835,0.842694455,0.105540125,0.176787023,0.0439846705,0.169365018,1.27911734
0.0242198147,0.190847556,-0.551243163,-0.0108741237,13.890943,0.000425009855,0.806674046,0.132548675,0.382328221,0.977234752,0.187945115,0.481204704
0.0615133877,0.12631661,0.173209411,-0.0100226574,14.2248174,0.000593470084,0.825825544,0.14204014,0.707766758,0.422392422,0.166311297,0.178788686
0.0416485311,-0.0783014281,-2.72049619,-0.00862542153,12.2930416,8.5988278e-05,0.694525097,0.129872527,1.04132897,0.451847236,0.143911947,1.89439073
-0.0282470876,0.175708544,-0.927819022,-0.0192598523,14.4604193,0.000751137453,0.776396645,0.121174413,0.631587815,1.0969039,0.375279727,0.825267474
0.0707348007,-0.395911288,0.468821202,-0.00982641923,14.5414427,0.000814530715,0.875518799,0.115969813,0.53165493,0.412001854,0.159083711,0.367389527
0.0624140609,-0.0551544618,0.027507302,-0.018307212,14.7481543,0.00100156961,0.858259003,0.128553796,0.805016734,0.157173955,0.33041526,0.0220165832
-0.077947405,-0.0280552278,-0.14527947,0.000834485267,16.9936902,0.00946030257,0.857975603,0.106242101,2.5299242,0.0619812306,0.022242795,0.110195145
0.0332616296,0.26214096,1.65062997,-0.0409205134,14.9905045,0.00127624046,0.835029578,0.113998053,0.259983972,0.604616783,0.586070383,2.63477885
0.0412797586,-0.10570013,-0.249741923,-0.0327187168,14.8848068,0.00114822922,0.862329359,0.1167904,0.519270921,0.286995504,0.541505313,0.170179638
0.0483159416,-0.292767877,-1.05543269,0.00074600534,14.2776698,0.00062568007,0.847475809,0.10784172,0.595135369,0.588107225,0.0146674652,0.632446812
0.0273587649,0.0371309946,0.248890951,-0.005014804,15.3415375,0.00181294326,0.852839621,0.128284404,0.517456195,0.136488714,0.113422969,0.220444099
-0.0648591632,0.340505769,0.24604478,0.00454252464,14.4990141,0.000780694187,0.813026279,0.128691056,1.26907667,1.73778948,0.0940162765,0.279726938
-0.0133817167,-0.0399088748,-1.10613063,0.0596980381,12.3144262,8.78469046e-05,0.815500804,0.109401734,0.108352729,0.0970074827,1.33010352,0.724937757
-0.103510328,-0.0177713445,1.04076776,0.0221147708,16.1639036,0.00412603822,0.877769601,0.0946257292,2.20519741,0.0263239696,0.876308549,0.933607971
-0.00789462768,-0.0389217173,1.74344112,0.0334846081,15.2260612,0.00161522664,0.867955967,0.105844538,0.0872073847,0.0387291789,1.04945367,2.2653722
0.101447131,0.0125459916,-0.551392841,0.012285306,12.960271,0.000167576577,0.819908739,0.125756227,0.957208032,0.0349621311,0.216669275,0.459557375
0.0340785443,0.26286216,-0.834675462,-0.00364500262,12.8750941,0.000153893913,0.784224449,0.132958068,0.400968448,1.19710517,0.052297957,0.735464375
0.0418101791,0.395066445,-0.0445068298,-0.0238007612,12.9539029,0.000166512814,0.807252679,0.146030413,0.265965686,1.23908845,0.247672461,0.0472393578
-0.0256744023,0.0966510621,1.28495279,-0.0554077195,15.1903864,0.00155861949,0.832211177,0.101755819,0.240881992,0.172408481,0.865581008,1.73389528
-0.0507868303,-0.0183632609,-0.525391391,-0.0421988691,15.1257709,0.00146109334,0.825471349,0.1122181,0.826936986,0.0567032554,0.845954033,0.417363303
-0.053513545,0.373259929,-0.691713606,-0.0696241134,12.0868423,6.9966162e-05,0.792813403,0.118827037,0.274573552,0.922672145,0.561866168,0.618911064
0.00619563288,0.0224853765,-0.552523989,-0.033460987,14.8890808,0.00115314722,0.830929399,0.112940633,0.101730862,0.0983463402,0.602332741,0.406493524
-0.0401507941,0.0159231151,0.279521458,-0.0473768085,15.2478454,0.00165079923,0.852126796,0.124012334,0.573201632,0.0397561119,0.910687417,0.253243268
-0.0318817873,-0.0687562318,0.253242065,-0.0289002746,16.3799213,0.00512092679,0.877095919,0.111088507,0.634074748,0.161259753,0.620458622,0.187126744
0.057224782,-0.0602372677,-0.131302845,-0.000751879206,14.6439389,0.00090244554,0.857579778,0.124499201,0.841070606,0.183574871,0.016552545,0.100360181
-0.0820450957,0.0510810211,1.24273586,-0.0123077279,17.4183209,0.0144650447,0.876907374,0.0989271423,2.26292656,0.0954954524,0.316882812,1.20297196
-0.065700179,-0.0545350831,2.29065926,0.0261430587,16.0338183,0.00362274651,0.865123401,0.0969560585,1.05575062,0.0862878417,0.940806383,2.79809948
-0.0255176255,0.0866305711,-0.538539823,0.0266409045,14.281418,0.000628029637,0.825054567,0.124573268,0.487829403,0.34088206,0.910231403,0.432598613
-0.0049930442,0.0214335957,1.08087294,0.0302423083,15.0547764,0.0013609603,0.843199241,0.106589449,0.0696961652,0.0337912703,0.96539955,1.28574098
-0.00647533819,0.114260298,0.311827287,0.0253896635,14.6039269,0.000867049667,0.832398834,0.123745794,0.108472765,0.353307456,0.775880419,0.319520011
-0.0698352529,-0.0731622286,3.04165289,0.00779046945,16.9240923,0.00882427502,0.85306882,0.103086343,1.35598047,0.241390912,0.257965778,4.43975252
0.00969046755,-0.0368193967,-0.839380211,-0.0153805312,15.37066,0.00186651694,0.825680743,0.100247498,0.212759957,0.16851136,0.348618725,0.577108718
-0.00646463641,0.0519269354,-0.303469329,0.0133043299,15.0894317,0.00140895157,0.841293642,0.123020277,0.144118219,0.216407967,0.451718415,0.240524358
0.0177239547,0.0168947934,0.146574237,-0.00750675675,15.6279068,0.0024140865,0.863866295,0.123223596,0.370291554,0.0651704774,0.179057421,0.116994965
-0.0541436318,0.0232450083,-1.38573458,-0.00609750989,15.7781154,0.00280535339,0.806611475,0.138492137,1.9188093,0.132523678,0.16682782,1.19152896
0.0122469617,0.237236654,-0.169507595,0.0120283089,13.7832753,0.000381627382,0.812748422,0.140257824,0.178587993,0.993978161,0.251538852,0.16773313
0.0110410395,-0.211177731,0.754426629,-0.032568875,15.7421079,0.00270613659,0.856354611,0.100954497,0.130834953,0.294033135,0.546687047,0.646158137
-0.0330216242,-0.385063822,-1.40636334,-0.0484938511,13.6972422,0.000350167502,0.79895986,0.115494318,0.346219302,0.514364559,0.827990816,1.03705575
-0.0109267575,0.148212799,0.168965859,0.00953248216,15.1454346,0.00149010813,0.834569735,0.127336861,0.243898507,0.634614999,0.26910469,0.165534373
-0.0277999506,-0.0451239734,1.8284618,0.0526964555,14.2777065,0.00062570304,0.86746832,0.1021205,0.207894288,0.0358726178,1.45685427,2.40862488
0.0678190506,0.27311423,-0.558163992,0.0331881392,12.1092115,7.15488855e-05,0.808746522,0.125808241,0.406580306,0.648031231,0.392434666,0.484471019
-0.155980431,-0.0138336153,-0.858590382,0.111632934,10.8949491,2.12449357e-05,0.821479331,0.114655475,0.351027978,0.0120887448,1.10122159,0.634375446
-0.0723835849,-0.230599218,-2.49508846,-0.0417531911,13.6160024,0.000322844827,0.807971573,0.131315668,1.36692389,0.711962163,1.10050438,2.24375807
-0.0852892697,0.441934652,-0.0692407742,-0.0192783507,13.4039029,0.000261144087,0.800983412,0.138065103,1.07739517,1.93268542,0.237120053,0.0753179908
-0.0189059961,0.0832948887,-1.58927384,-0.0684535282,11.9922755,6.36529021e-05,0.731622886,0.12229032,0.14843634,0.280024426,0.912041267,1.40623045
-0.0339246958,-0.0872740131,0.597447348,-0.0256632297,16.6606959,0.00678090094,0.873837916,0.100711055,0.702994022,0.170527361,0.565001373,0.471825514
-0.0205622967,-0.147200777,1.68570132,0.056182393,13.9884239,0.000468526784,0.859552391,0.0995671633,0.128257527,0.107967574,1.40894615,2.11943441
0.0359506322,0.115487328,0.597797259,0.0478948111,13.3253287,0.000241410341,0.832764536,0.123659207,0.241731099,0.199621544,0.954274791,0.650682433
-0.0816259738,-0.132298553,-0.753717942,-0.0302685447,15.7768315,0.00280175402,0.824759625,0.10344541,1.50119229,0.293711977,0.711851942,0.603901338
-0.0422846816,0.0809490754,0.69337969,-0.00963719873,16.8487174,0.00818359443,0.862271995,0.107852059,1.25825818,0.255186618,0.241747102,0.658683465
-0.0111550029,0.235784688,-0.432356981,-0.0245133189,14.1274931,0.000538432689,0.800259118,0.133064999,0.189474852,1.24621184,0.405853576,0.408303642
-0.060110916,-0.274921708,-1.09187962,-0.0400308545,14.7437965,0.000997214528,0.828184629,0.108736605,0.813184108,0.462426999,0.772606631,0.807716922
0.0184993842,-0.0684538571,-0.462110145,-0.0072971781,15.5384794,0.00220757263,0.85914764,0.105676338,0.395861269,0.252433653,0.186121533,0.297137153
0.0164998679,0.0986381596,0.277489139,-0.00981253764,15.3499082,0.00182818258,0.84506903,0.13143278,0.323399389,0.407811478,0.207598755,0.262129267
-0.0355223305,0.33483884,-0.327488262,0.00274195337,13.7503937,0.000369282941,0.795464362,0.137173777,0.619114544,1.75877554,0.0490646151,0.33304582
-0.0885553581,0.188646738,0.565192674,0.00773893258,16.1269892,0.0039765053,0.854658422,0.107991109,2.41823317,0.795134464,0.229088565,0.562008882
0.0800417924,-0.0883111198,2.18444006,0.0206939006,14.899427,0.00116513989,0.874563439,0.0917272223,0.644978771,0.0643417588,0.451139064,3.21083555
0.0235549033,0.294963171,0.650982496,0.0407829663,13.1955966,0.000212038109,0.824735661,0.128694694,0.152875939,0.648095604,0.715000867,0.761722032
0.0211875313,-0.0691499318,0.79308164,-0.00238078563,15.9522585,0.0033390042,0.8482781,0.107995832,0.39174246,0.143887349,0.056952334,0.756574303
0.00361302407,-0.0300080251,-0.630290389,-0.00625211345,15.66002,0.00249286869,0.841896758,0.102939278,0.0838106005,0.133649705,0.170636941,0.424751634
-0.000367348331,0.0779793875,1.36834594,0.000208967056,16.2993059,0.00472430312,0.839664147,0.111219814,0.00725761093,0.1754087,0.00486182322,1.76838474
0.0415537836,-0.216616386,0.389170685,0.0131715175,14.8687828,0.00112997662,0.85857483,0.116505424,0.508478856,0.328102906,0.345664183,0.332067238
-0.000780276246,0.617095968,1.04636548,-0.00393006432,13.0844894,0.000189740766,0.806048026,0.125164097,0.00418496796,1.56604108,0.0383322387,1.46866634
-0.0315453169,0.241768679,-0.743966059,-0.0294036858,13.8432016,0.00040519603,0.780028752,0.129022639,0.536473856,1.33077388,0.48247523,0.693458191
0.0354750692,0.0460372678,0.268152009,-0.0154770328,15.1759831,0.00153633114,0.84975237,0.132590938,0.585351057,0.164885039,0.299155353,0.244700884
0.00298475854,-0.111560428,-2.32081468,0.0219342113,13.1513677,0.000202864257,0.772705994,0.124332063,0.068110553,0.540580868,0.764001732,1.56963861
-0.0386237874,-0.229702943,-0.325302396,-0.0305747015,15.8202386,0.00292604808,0.865229914,0.100806085,0.601718329,0.388663012,0.607585234,0.216325316
-0.0453119547,0.0763942035,-0.812911706,0.0241116689,14.5137841,0.000792310583,0.810787208,0.119876767,1.04763342,0.327270231,0.917626471,0.646423845
0.0582739641,0.14087312,-0.975722191,-0.041416522,12.8102326,0.000144228955,0.770705953,0.118783649,0.486890577,0.542613127,0.506132939,0.847804504
0.0315523701,-0.0777799926,1.76588211,0.0180895649,15.5195385,0.00216615273,0.860438632,0.105927122,0.347604475,0.0776469463,0.476842709,2.43345933
0.098775929,-0.0371013796,-1.50637742,0.017488048,11.994896,6.38199251e-05,0.770799143,0.125212878,1.15227301,0.131148297,0.329624361,1.05325835
-0.0263327598,0.113266112,-0.120958936,-0.00630139549,15.861202,0.00304839774,0.839842785,0.12155267,0.72305247,0.5595507,0.153772043,0.103416333
-0.0371770293,-0.0102863349,-0.114030536,-0.00072730154,16.6130001,0.00646507256,0.860414478,0.109927091,1.09855165,0.0326920729,0.0208793933,0.0855697552
0.0201945286,-0.36924738,0.559181179,-0.00690845619,15.2467339,0.00164896529,0.870175222,0.108235454,0.205154856,0.5571402,0.129729229,0.433337935
0.0689703427,0.134927721,1.03737315,0.0498929639,13.2398261,0.000221626926,0.831324534,0.113751172,0.359013925,0.185166931,0.88264783,1.28009631
0.0298376201,0.050407345,-1.57926373,-0.0130446523,13.5921591,0.00031523817,0.761309492,0.127080173,0.603583607,0.305265206,0.245188376,1.21493505
0.0216576536,0.147611128,-0.516504244,-0.0216904049,14.2171232,0.000588921316,0.814420082,0.127486459,0.346878964,0.753234326,0.385376684,0.433002849
0.0943494033,-0.149491007,-0.679593102,0.0111791013,13.36509,0.000251202502,0.839584683,0.119858033,1.02636844,0.384891146,0.230568856,0.498696048
-0.0371695469,-0.423467278,0.722118166,0.0329046904,14.2881443,0.00063226823,0.858296681,0.0990522706,0.285711493,0.613924886,0.69532276,0.608342681
-0.062397451,-0.248133134,0.96101658,0.00993697259,16.1808386,0.00419650799,0.872128883,0.0934795332,1.12118889,0.628326191,0.287893525,0.788978892
-0.0372309158,0.0610422002,-0.387978113,-0.00438288535,16.1777562,0.0041835923,0.83210363,0.112360342,1.12797184,0.280076415,0.114263924,0.310960404
-0.0158428494,0.417118055,-0.520931232,0.0303757279,12.2445354,8.19168573e-05,0.810469233,0.1294227,0.108502402,1.22497921,0.363231794,0.452723101
0.0186675657,0.47190797,-0.992470391,-0.0225566485,11.6943967,4.72553592e-05,0.768187359,0.130414529,0.102653708,1.41993452,0.175815295,0.904680142
0.0510980176,0.0619003038,0.386378364,-0.0231650536,14.8275508,0.00108433284,0.83793808,0.138024018,0.622772328,0.189749493,0.394696761,0.39529276
