delta_lpd_total
2.4934635028636762
2.6408059919216385
2.6009907544003
2.6868751833312103
2.7148779515583215
2.5113316496500033
2.5849223009784055
2.513685934464661
2.4414078027101027
2.5579672826433466
2.5330122541778337
2.6219968558316396
2.4591144131946407
2.748121979599432
2.7031951410253896
2.5400634618900426
2.4500002147553914
2.5439858764315204
2.767059970248397
2.6341039934683863
2.5357556645864747
2.6142240461751953
2.630601261531183
2.8451963399082274
2.6233798830067485
2.6203181059092913
2.47978314969464
2.729103215107898
2.525986793788661
2.4088908578391965
2.618379549734243
2.6176075249121595
2.4248891568068984
2.572810273579364
2.685540486416528
2.5676622156559006
2.723852124699704
2.607893725350607
2.604746745203272
2.5437065785903883
2.6660625749653946
2.7222758082043583
2.4509662770261684
2.548180603453602
2.715433882964817
2.5637286002845485
2.8658205459794885
2.608754645592967
2.6983605311405086
2.7157102988759902
2.4907520692988214
2.555182276008452
2.5438449556304477
2.68593063945076
2.7117452008509986
2.7568865776165694
2.5781298743727348
2.4923169985863183
2.5837654038615483
2.5394630614348443
2.6790424783047797
2.7670766784283387
2.625702594411109
2.4866762047657858
2.652119953543547
2.4957341098130996
2.553511307575434
2.5866434806894176
2.5615698542247856
2.7536414580364976
2.4160217490702394
2.7342809370358623
3.038938708334399
2.8414237574850176
2.6500825825605716
2.6449743501948433
2.5883390527250185
2.555310165178355
2.4740165743921807
3.001534833330197
2.570367753586595
2.6048227835963758
2.627842804885802
2.6461176194196696
2.5814275349409286
2.8370367480040386
2.660575099578409
2.5447728289153133
2.536567486191416
2.720319709936234
2.720434307765572
2.61537479504932
2.6390669745323976
2.648899475451856
2.7483480398274196
2.584426235013609
2.5717189628696246
2.7699198429980356
2.740291794963298
2.701490934702406
2.592521912764539
2.6427220081916403
2.566144547567717
2.4953094393630977
2.554474612376964
2.624842874605406
2.8120424460545905
2.738886577345397
2.547599676777452
2.6211634453284205
2.674216277442781
2.6436855565838187
2.439760427065039
2.7734131248005838
2.516333423168305
2.4618855462481974
2.633488277177662
2.8792230898557136
2.9660146030866485
2.696965750331799
2.627267859103142
2.491875720226801
2.711597385060884
2.6664254471892264
2.6682211200325696
2.583565325165125
2.673592977733449
2.5273860680873668
2.602043979808684
2.6157290139338443
2.7372863943457446
2.5475539173505126
2.7123404510094247
2.6623479191778756
2.5803734967068976
2.752983967830687
2.647550956363034
2.864949684945941
2.576475840777505
3.0453170040792656
2.762046476338128
2.406130291356817
2.647670864731481
2.864505970677385
2.651679866997881
2.661295658600295
2.6174184457887577
2.546494013795666
2.603031621112507
2.4352293767930746
2.6796294609085862
2.5556436176094053
2.6079047997923794
2.678008747965407
2.551413020641064
2.607840651233289
2.7841710980860626
2.592557376001764
2.604015520636267
2.616983363550162
2.585534851520208
2.6549432543306466
2.7234387902764183
2.8004102834071887
2.57593713595503
2.5065886536203266
2.5921020641887367
2.5204200602325955
2.447108533261826
2.987487499169845
2.5565810259851105
2.599758769493576
2.8206452159997752
2.8096223112863186
2.72340746252911
2.794932679450824
2.7259151808407864
2.5458371760933005
2.7656436931608255
2.547853285875817
2.7023078614462293
2.525003112947388
2.5054091089156714
2.755362286066088
2.8207202389202735
2.7767691040243676
2.533781000364172
2.6736282145249675
2.528427874421027
