H0_true,H0_inferred_gr,delta_H0_inferred_minus_true,omega_m_true,omega_m_assumed,omega_k_true,r_d_true,r_d_assumed,theta_star_true,theta_star_obs,A_lens_true,A_lens_obs,relief_fraction,rd_shift_needed_frac_for_H0local
6.917386154621867433e+01,7.470342937891103929e+01,5.529567832692364959e+00,3.947522616285997765e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.450165247975107263e+02,1.470900000000000034e+02,1.174399684464523877e-02,1.174399684464523877e-02,1.006090144102545159e+00,1.006090144102545159e+00,6.958161823373141264e-01,2.315122148049830741e-02
7.166248084188984535e+01,7.317942977415428629e+01,1.516948932264440941e+00,3.413120374965445958e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.454413460044997350e+02,1.470900000000000034e+02,1.150625039459962640e-02,1.150625039459962640e-02,9.888775580936611798e-01,9.888775580936611798e-01,9.679589689010202891e-01,2.438462955045350711e-03
7.089540464733846648e+01,6.620204656278571065e+01,-4.693358084552755827e+00,2.885493245773471660e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.423119849776711305e+02,1.470900000000000034e+02,1.041819154878375654e-02,1.041819154878375654e-02,1.000650237018534838e+00,1.000650237018534838e+00,-2.139202566454101451e-01,-9.235454081238692048e-02
7.131931821210248756e+01,7.331553595547242708e+01,1.996217743369939512e+00,3.555704044676552544e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.440232976493859098e+02,1.470900000000000034e+02,1.152748193530776614e-02,1.152748193530776614e-02,8.748333148126361536e-01,8.748333148126361536e-01,9.436542936656380220e-01,4.288180482800774129e-03
7.512579686329448236e+01,7.222486754450497415e+01,-2.900929318789508216e+00,3.691043296338535340e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.327482227723308768e+02,1.470900000000000034e+02,1.135735293012874597e-02,1.135735293012874597e-02,9.015438216425126772e-01,9.015438216425126772e-01,8.615834900901737647e-01,-1.053366439342140470e-02
6.738867398802658215e+01,7.148536370845096144e+01,4.096689720424379288e+00,3.376143887765813978e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.516982009368283002e+02,1.470900000000000034e+02,1.124201003862602792e-02,1.124201003862602792e-02,9.402920454415624185e-01,9.402920454415624185e-01,7.295292336519570986e-01,-2.058247672632906866e-02
7.249300085393076643e+01,7.423892864056578844e+01,1.745927786635022017e+00,3.661237279205812878e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.418030110706085622e+02,1.470900000000000034e+02,1.167153074507600030e-02,1.167153074507600030e-02,9.270501649818970735e-01,9.270501649818970735e-01,7.787627427561090165e-01,1.683788716416634301e-02
6.755601113237787558e+01,6.653741618009817671e+01,-1.018594952279698873e+00,2.925025870744087930e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.492207132887982084e+02,1.470900000000000034e+02,1.047047191532834813e-02,1.047047191532834813e-02,9.712825281063448557e-01,9.712825281063448557e-01,-1.540328249824696183e-01,-8.779981199245057155e-02
6.885603058119092168e+01,7.046035104335119570e+01,1.604320462160274019e+00,3.349246131722912745e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.468495185869751936e+02,1.470900000000000034e+02,1.108214827816059872e-02,1.108214827816059872e-02,9.053493938471126601e-01,9.053493938471126601e-01,5.464912577412844863e-01,-3.450982681437031463e-02
7.380671399262806176e+01,6.963889628145938104e+01,-4.167817711168680717e+00,3.255198244824206721e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.370410755777135705e+02,1.470900000000000034e+02,1.095404469607105975e-02,1.095404469607105975e-02,9.643826016263337131e-01,9.643826016263337131e-01,3.998029074034602504e-01,-4.567036595830775703e-02
6.750701607006683957e+01,7.450816977083243842e+01,7.001153700765598842e+00,3.876980829527195138e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.492667561663571121e+02,1.470900000000000034e+02,1.171353433194098626e-02,1.171353433194098626e-02,9.288171521883971105e-01,9.288171521883971105e-01,7.306839694942071084e-01,2.049729049814041915e-02
7.015509321344809734e+01,7.445572833574686911e+01,4.300635122298771762e+00,3.697474290423702348e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.463383632839864674e+02,1.470900000000000034e+02,1.170535301075845309e-02,1.170535301075845309e-02,8.873553503247989527e-01,8.873553503247989527e-01,7.400485114737731518e-01,1.978452389304274917e-02
7.086143487082526349e+01,7.450940232320796497e+01,3.647967452382701481e+00,3.868982175564865122e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.423707880417452429e+02,1.470900000000000034e+02,1.171372662128631476e-02,1.171372662128631476e-02,9.203715539331268625e-01,9.203715539331268625e-01,7.304638708557202875e-01,2.051404297867587267e-02
6.935995783684643357e+01,7.393794670533995372e+01,4.577988868493520158e+00,3.823045745575459620e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.450203600975749509e+02,1.470900000000000034e+02,1.162457647601024963e-02,1.162457647601024963e-02,9.689083216809472043e-01,9.689083216809472043e-01,8.325095169035795495e-01,1.274717440394868007e-02
6.953199493300135714e+01,7.154793272284531724e+01,2.015937789843960104e+00,3.340640475479647042e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.478114762062938041e+02,1.470900000000000034e+02,1.125176883900018410e-02,1.125176883900018410e-02,1.006797342601566614e+00,1.006797342601566614e+00,7.407022719366636032e-01,-1.973227822448297974e-02
7.624864803345096220e+01,6.702942384864512348e+01,-9.219224184805838718e+00,2.888146066192476269e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.339931747784457912e+02,1.470900000000000034e+02,1.054717381206685296e-02,1.054717381206685296e-02,9.427466842289238258e-01,9.427466842289238258e-01,-6.617431274194340851e-02,-8.111744989920333104e-02
6.369850575087202316e+01,6.969975347492471940e+01,6.001247724052696242e+00,3.246960207176373681e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.588843743215292363e+02,1.470900000000000034e+02,1.096353485939072572e-02,1.096353485939072572e-02,9.264297532107036437e-01,9.264297532107036437e-01,4.106702633794135915e-01,-4.484357144184003552e-02
6.828663930244414360e+01,7.222360894965689226e+01,3.936969647212748669e+00,3.643964715225846418e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.466974264557642300e+02,1.470900000000000034e+02,1.135715661637307604e-02,1.135715661637307604e-02,1.027017846597513495e+00,1.027017846597513495e+00,8.613587410101591901e-01,-1.055076748545780152e-02
6.709105390591822982e+01,7.285266107873601982e+01,5.761607172817790001e+00,3.706967922806626570e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.495476362772874666e+02,1.470900000000000034e+02,1.145527795489917691e-02,1.145527795489917691e-02,9.911467419391759570e-01,9.911467419391759570e-01,9.736894783457178404e-01,-2.002317694954180993e-03
7.404452267304429824e+01,7.330792320179889998e+01,-7.365994712453982629e-01,3.621787458475080879e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.377224647336365706e+02,1.470900000000000034e+02,1.152629439642609624e-02,1.152629439642609624e-02,9.069997886740385207e-01,9.069997886740385207e-01,9.450137139644820827e-01,4.184720657886886741e-03
7.121135610683595019e+01,6.702612723917090420e+01,-4.185228867665045982e+00,2.925874207178718045e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.426448923536885900e+02,1.470900000000000034e+02,1.054665987133286513e-02,1.054665987133286513e-02,9.789325769240803110e-01,9.789325769240803110e-01,-6.676299300519672464e-02,-8.116222503808534494e-02
7.540770895013000086e+01,7.347923148077464361e+01,-1.928477469355357243e+00,3.537712717518631811e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.368481961721339815e+02,1.470900000000000034e+02,1.155301753469254247e-02,1.155301753469254247e-02,9.951458203538003922e-01,9.951458203538003922e-01,9.144229498616707197e-01,6.512872812625802865e-03
6.974314667050451533e+01,7.366988605962498582e+01,3.926739389120470491e+00,3.689793296914587462e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.457765636243382517e+02,1.470900000000000034e+02,1.158275904760533784e-02,1.158275904760533784e-02,9.627368994664992075e-01,9.627368994664992075e-01,8.803774893526810086e-01,9.103989420365721230e-03
7.010156883245309700e+01,6.599357368423405035e+01,-4.107995148219046655e+00,2.804607388318098860e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.450842977731593066e+02,1.470900000000000034e+02,1.038569392413492450e-02,1.038569392413492450e-02,9.889352241858280212e-01,9.889352241858280212e-01,-2.511475563867779925e-01,-9.518577321090615495e-02
7.313641160533381935e+01,7.191094411825321231e+01,-1.225467487080607043e+00,3.614355447769656560e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.368979895052227675e+02,1.470900000000000034e+02,1.130838830358927780e-02,1.130838830358927780e-02,9.733001769653722990e-01,9.733001769653722990e-01,8.055257354023591665e-01,-1.479952193033284846e-02
7.053103242805670448e+01,6.735112777478809676e+01,-3.179904653268607717e+00,2.995987099100226314e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.433461533166092750e+02,1.470900000000000034e+02,1.059732824775187592e-02,1.059732824775187592e-02,9.726706228346254646e-01,9.726706228346254646e-01,-8.727183073555133674e-03,-7.674793474924024306e-02
7.394364180462090985e+01,6.425178281031257654e+01,-9.691858994308333308e+00,2.717776253549817334e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.356940721577880424e+02,1.470900000000000034e+02,1.011420586421347273e-02,1.011420586421347273e-02,8.775954145011706231e-01,8.775954145011706231e-01,-5.621816410156128541e-01,-1.188381416337277452e-01
7.138567190036053489e+01,6.660188495035261269e+01,-4.783786950007922201e+00,2.909087574731267223e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.417305192351400933e+02,1.470900000000000034e+02,1.048052209159050854e-02,1.048052209159050854e-02,9.545207633113220735e-01,9.545207633113220735e-01,-1.425205445798918280e-01,-8.692422847052450052e-02
6.901344960125038597e+01,6.303154347449330430e+01,-5.981906126757081665e+00,2.715493639766557443e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.426079018429409189e+02,1.470900000000000034e+02,9.924043247721404601e-03,9.924043247721404601e-03,8.914288232414151469e-01,8.914288232414151469e-01,-7.800815224119117541e-01,-1.354053389786845640e-01
7.363571596481290271e+01,7.571156114125295744e+01,2.075845176440054729e+00,3.895953510995271984e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.388461552589544112e+02,1.470900000000000034e+02,1.190128349674244961e-02,1.190128349674244961e-02,1.003910385205691869e+00,1.003910385205691869e+00,5.157926533476857589e-01,3.685422501027324493e-02
6.657441127896726130e+01,7.557659430123283073e+01,9.002183022265569434e+00,3.844049835094412448e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.540236925724742321e+02,1.470900000000000034e+02,1.188022550743195183e-02,1.188022550743195183e-02,9.804356448428639403e-01,9.804356448428639403e-01,5.398938747798511795e-01,3.501962749036824363e-02
7.237870052331277293e+01,7.465410643589133599e+01,2.275405912578563061e+00,3.785854409425015166e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.409028315263092850e+02,1.470900000000000034e+02,1.173630191063175510e-02,1.173630191063175510e-02,8.598418971790924292e-01,8.598418971790924292e-01,7.046238507336897161e-01,2.248082951435126375e-02
7.121184135461678011e+01,7.172545465827475653e+01,5.136133036579764166e-01,3.548043058620302670e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.412578267975348183e+02,1.470900000000000034e+02,1.127945698532437264e-02,1.127945698532437264e-02,9.356732342998410612e-01,9.356732342998410612e-01,7.724026175490634749e-01,-1.732005339958953005e-02
6.693268630840549349e+01,7.414552950359706074e+01,7.212843195191567247e+00,3.751221709706525353e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.518120125665690807e+02,1.470900000000000034e+02,1.165696001581746979e-02,1.165696001581746979e-02,9.268594657291513439e-01,9.268594657291513439e-01,7.954411600719532016e-01,1.556846759296437455e-02
6.877493350118726312e+01,7.069237051159468876e+01,1.917437010407425646e+00,3.512374168918857009e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.447204721641189167e+02,1.470900000000000034e+02,1.111833287759314039e-02,1.111833287759314039e-02,9.954293527168055489e-01,9.954293527168055489e-01,5.879233056419083114e-01,-3.135738070952753809e-02
7.007350415676320665e+01,7.275210646712584150e+01,2.678602310362634853e+00,3.630253021704293870e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.442407398583949885e+02,1.470900000000000034e+02,1.143959279674035441e-02,1.143959279674035441e-02,1.055748616597818934e+00,1.055748616597818934e+00,9.557332977010430941e-01,-3.368827660991224882e-03
6.208490889653539568e+01,6.867526116948089054e+01,6.590352272945494860e+00,3.158325575126301743e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.623746893944822602e+02,1.470900000000000034e+02,1.080378150990196108e-02,1.080378150990196108e-02,8.571188431929088747e-01,8.571188431929088747e-01,2.277252088358725501e-01,-5.876147663436037671e-02
6.962472968024567876e+01,7.044832926949560203e+01,8.235995892499232696e-01,3.121450994734061846e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.493555661690340628e+02,1.470900000000000034e+02,1.108027344377539650e-02,1.108027344377539650e-02,8.931493940118209185e-01,8.931493940118209185e-01,5.443445124099284271e-01,-3.467316465553871296e-02
7.098139204196662888e+01,7.185636225984923442e+01,8.749702178826055388e-01,3.504102705905834947e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.426809237721280397e+02,1.470900000000000034e+02,1.129987496578103642e-02,1.129987496578103642e-02,9.255949967801287981e-01,9.255949967801287981e-01,7.957789749730773687e-01,-1.554121422577570133e-02
7.299124800436334226e+01,7.496918951575126755e+01,1.977941511387925289e+00,3.835833541813833403e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.395738054291661854e+02,1.470900000000000034e+02,1.178545895072602781e-02,1.178545895072602781e-02,9.473486168497696758e-01,9.473486168497696758e-01,6.483590150444161759e-01,2.676345035307825526e-02
6.666263598542857949e+01,7.535683312478360563e+01,8.694197139355026138e+00,3.978439580758642014e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.512683705823815217e+02,1.470900000000000034e+02,1.184593810064360486e-02,1.184593810064360486e-02,9.296647322802753521e-01,9.296647322802753521e-01,5.791369420029270909e-01,3.203246710528273589e-02
7.396044187763425271e+01,7.611751349603811434e+01,2.157071618403861635e+00,3.944213188884679866e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.382871065725643689e+02,1.470900000000000034e+02,1.196462293274985766e-02,1.196462293274985766e-02,9.232579328087968662e-01,9.232579328087968662e-01,4.433011614217646779e-01,4.237243334906515280e-02
7.085760066073245866e+01,7.257994004121920284e+01,1.722339380486744176e+00,3.478659390307441424e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.447781773237427387e+02,1.470900000000000034e+02,1.141273748545120793e-02,1.141273748545120793e-02,8.381270058467485962e-01,8.381270058467485962e-01,9.249892930748575548e-01,-5.708494889466009248e-03
7.018413157026205340e+01,7.567278310893492232e+01,5.488651538672868924e+00,3.903976641276033499e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.454334904552767682e+02,1.470900000000000034e+02,1.189523319196988081e-02,1.189523319196988081e-02,9.294494739267168404e-01,9.294494739267168404e-01,5.227173019759062678e-01,3.632711513445574525e-02
7.350132504500805908e+01,7.094520887930315212e+01,-2.556116165704906962e+00,3.379160009032656231e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.380857083344673697e+02,1.470900000000000034e+02,1.115776518330468745e-02,1.115776518330468745e-02,9.601501960116590739e-01,9.601501960116590739e-01,6.330730141612768147e-01,-2.792199050223576062e-02
7.182768965156394358e+01,7.095917636355365232e+01,-8.685132880102912623e-01,3.370981034842315260e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.414435884269618100e+02,1.470900000000000034e+02,1.115994355896568133e-02,1.115994355896568133e-02,9.696547190862073728e-01,9.696547190862073728e-01,6.355672077774374706e-01,-2.773220777767659850e-02
7.313873576631254991e+01,7.632637288660197328e+01,3.187637120289423365e+00,3.933641544692246805e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.403638353684898163e+02,1.470900000000000034e+02,1.199721137689900574e-02,1.199721137689900574e-02,1.014754791338315032e+00,1.014754791338315032e+00,4.060048416782184866e-01,4.521157805239095495e-02
6.908610043288651070e+01,6.892961580124269005e+01,-1.564846316438206486e-01,3.342287950930376006e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.433309640370017348e+02,1.470900000000000034e+02,1.084344257852824789e-02,1.084344257852824789e-02,8.916530985186865710e-01,8.916530985186865710e-01,2.731456787933367325e-01,-5.530615632501367784e-02
6.752469144681153068e+01,6.552133413918220128e+01,-2.003357307629329398e+00,2.713840993645265653e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.514534353942863731e+02,1.470900000000000034e+02,1.031208200690718682e-02,1.031208200690718682e-02,9.035497011006855539e-01,9.035497011006855539e-01,-3.354760465746082776e-01,-1.015989325486849060e-01
6.962860849523607953e+01,7.500522047078574417e+01,5.376611975549664635e+00,3.700370397561356661e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.484697920587214526e+02,1.470900000000000034e+02,1.179108032677506947e-02,1.179108032677506947e-02,9.204405010806784304e-01,9.204405010806784304e-01,6.419249159311166686e-01,2.725319143927418253e-02
7.146025189012760848e+01,7.323428455684464211e+01,1.774032666717033635e+00,3.659012382998563240e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.419411229369522118e+02,1.470900000000000034e+02,1.151480729825452194e-02,1.151480729825452194e-02,9.800140395408675209e-01,9.800140395408675209e-01,9.581634719920281151e-01,3.183950759785947326e-03
7.079127052536840381e+01,7.566762892264445384e+01,4.876358397276050027e+00,3.892859657614603508e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.443508481796723117e+02,1.470900000000000034e+02,1.189442901647224347e-02,1.189442901647224347e-02,1.073569576704357820e+00,1.073569576704357820e+00,5.236376923849184184e-01,3.625705439162896226e-02
7.330058926763024374e+01,7.203909173334017169e+01,-1.261497534290072053e+00,3.547589002851784801e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.378635028766489938e+02,1.470900000000000034e+02,1.132837613326764629e-02,1.132837613326764629e-02,9.786117380269634403e-01,9.786117380269634403e-01,8.284092380964590552e-01,-1.305815801303145118e-02
6.660684053450778208e+01,7.292186563921762854e+01,6.315025104709846460e+00,3.524202411493073672e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.538572689341065427e+02,1.470900000000000034e+02,1.146607300936487543e-02,1.146607300936487543e-02,1.016875766907634482e+00,1.016875766907634482e+00,9.860474355745765251e-01,-1.061839482243809307e-03
7.406328024367036278e+01,7.311105363047371952e+01,-9.522266131966432567e-01,3.714042884050715587e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.359385658470637566e+02,1.470900000000000034e+02,1.149558432436663565e-02,1.149558432436663565e-02,9.036275380214688902e-01,9.036275380214688902e-01,9.801689945582643393e-01,1.509222004826726860e-03
7.663860001741127803e+01,7.126021173928882035e+01,-5.378388278122457677e+00,3.544095933561396405e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.305355581327286245e+02,1.470900000000000034e+02,1.120689386691621839e-02,1.120689386691621839e-02,1.019017722722581398e+00,1.019017722722581398e+00,6.893235248730033016e-01,-2.364184011461145651e-02
7.700308975622181151e+01,7.132579168885288823e+01,-5.677298067368923284e+00,3.547160668959471463e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.299950696178737815e+02,1.470900000000000034e+02,1.121712206947842079e-02,1.121712206947842079e-02,8.563803455400315068e-01,8.563803455400315068e-01,7.010342301523011521e-01,-2.275074672592070080e-02
6.900618451119350993e+01,7.297440371008306670e+01,3.968219198889556765e+00,3.745475498975314732e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.450656255832262218e+02,1.470900000000000034e+02,1.147426834122040190e-02,1.147426834122040190e-02,1.004164734342221088e+00,1.004164734342221088e+00,9.954292339434047676e-01,-3.478522503550518508e-04
6.488899755090227472e+01,6.826032388170870036e+01,3.371326330806425631e+00,3.325839615990183740e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.513481111149611422e+02,1.470900000000000034e+02,1.073908324373722654e-02,1.073908324373722654e-02,1.084052969130692379e+00,1.084052969130692379e+00,1.536292645908384769e-01,-6.439806790135327308e-02
6.733131170489801320e+01,7.784142024440161833e+01,1.051010853950360513e+01,3.999156885122444605e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.543550676792214063e+02,1.470900000000000034e+02,1.223362069885776914e-02,1.223362069885776914e-02,9.868458903597816523e-01,9.868458903597816523e-01,1.354606706425672824e-01,6.580784436029407658e-02
6.658440224069860847e+01,7.089568441346867189e+01,4.311282172770063426e+00,3.477928182735464668e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.504608125968352681e+02,1.470900000000000034e+02,1.115004134620756378e-02,1.115004134620756378e-02,9.200516877286520900e-01,9.200516877286520900e-01,6.242293595479767587e-01,-2.859490054001745385e-02
6.923405076415069459e+01,7.420232338027791741e+01,4.968272616127222818e+00,3.863935175548551260e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.451741537112905007e+02,1.470900000000000034e+02,1.166582012913276560e-02,1.166582012913276560e-02,1.053672920537282121e+00,1.053672920537282121e+00,7.852993963789430820e-01,1.634037139036137454e-02
6.762916090083386678e+01,7.546171565257498060e+01,7.832554751741113819e+00,3.855807565413584825e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.512247333818916104e+02,1.470900000000000034e+02,1.186230192527848101e-02,1.186230192527848101e-02,9.397332041789628887e-01,9.397332041789628887e-01,5.604079191830386719e-01,3.345810331625442835e-02
7.425012832680141628e+01,7.671027281806554754e+01,2.460144491264131261e+00,3.889882441486980369e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.395952682621571341e+02,1.470900000000000034e+02,1.205711287239385338e-02,1.205711287239385338e-02,1.023020745241073781e+00,1.023020745241073781e+00,3.374512824882943685e-01,5.043026885202328558e-02
6.989038855819974572e+01,7.341903568681178172e+01,3.528647128612035999e+00,3.786669554645183955e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.434765893876612211e+02,1.470900000000000034e+02,1.154362728113887682e-02,1.154362728113887682e-02,1.033885735687307017e+00,1.033885735687307017e+00,9.251721987836103445e-01,5.694782555915045563e-03
7.297815782006848906e+01,7.498049858287608060e+01,2.002340762807591545e+00,3.951245592440517096e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.379596080479705336e+02,1.470900000000000034e+02,1.178722333513111675e-02,1.178722333513111675e-02,8.685924337040624721e-01,8.685924337040624721e-01,6.463395387721281304e-01,2.691716565827695362e-02
7.401126236840175920e+01,7.472352777030106097e+01,7.122654018993017644e-01,3.728550368864067543e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.387921920914805014e+02,1.470900000000000034e+02,1.174713242875187122e-02,1.174713242875187122e-02,9.141828367498038288e-01,9.141828367498038288e-01,6.922271838748101924e-01,2.342439736356416446e-02
7.001271113828818216e+01,7.189001007294480416e+01,1.877298934656622009e+00,3.468590743406685384e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.452989568820469799e+02,1.470900000000000034e+02,1.130512313684043507e-02,1.130512313684043507e-02,8.599368201416262014e-01,8.599368201416262014e-01,8.017875130258577121e-01,-1.508398721005055343e-02
7.550941402783703893e+01,7.016088734437902019e+01,-5.348526683458018738e+00,3.364913972429561806e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.331907077751274073e+02,1.470900000000000034e+02,1.103544658427601036e-02,1.103544658427601036e-02,9.176613454353359511e-01,9.176613454353359511e-01,4.930155972105387807e-01,-3.857853491905727239e-02
6.958406788238815466e+01,7.492753182964939640e+01,5.343463947261241742e+00,3.678530993587483255e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.487649497711133506e+02,1.470900000000000034e+02,1.177895973974257479e-02,1.177895973974257479e-02,9.090530102474386753e-01,9.090530102474386753e-01,6.557978875626073734e-01,2.619723122475736687e-02
7.132561131002614729e+01,6.844003701387832450e+01,-2.885574296147822793e+00,3.239552488627379656e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.396193487893222311e+02,1.470900000000000034e+02,1.076710432168854863e-02,1.076710432168854863e-02,9.706398276502468114e-01,9.706398276502468114e-01,1.857208953354142489e-01,-6.195683767008253184e-02
7.040090237132585571e+01,7.643901770586897726e+01,6.038115334543121548e+00,3.955903236821636804e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.456673964268538271e+02,1.470900000000000034e+02,1.201478762959285775e-02,1.201478762959285775e-02,9.753997280109019119e-01,9.753997280109019119e-01,3.858896953805391883e-01,4.674284246353255234e-02
7.489184930824507092e+01,7.183150338092004006e+01,-3.060345927325030857e+00,3.415519909840200041e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.366322122483788064e+02,1.470900000000000034e+02,1.129599764677247098e-02,1.129599764677247098e-02,9.330615900248947492e-01,9.330615900248947492e-01,7.913398894500069947e-01,-1.587901095138477547e-02
7.191339654177521368e+01,7.083249085144070989e+01,-1.080905690334503788e+00,3.135852756472948810e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.451574524149099830e+02,1.470900000000000034e+02,1.114018572812554633e-02,1.114018572812554633e-02,8.859501114955750101e-01,8.859501114955750101e-01,6.129447949001263218e-01,-2.945353391777238983e-02
7.001574796344499418e+01,7.148182912749776108e+01,1.466081164052766894e+00,3.357403453518836289e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.463707583696379118e+02,1.470900000000000034e+02,1.124145875671120516e-02,1.124145875671120516e-02,8.729954502752608203e-01,8.729954502752608203e-01,7.288980584817428277e-01,-2.063050507408781264e-02
7.200237921945826258e+01,6.911760472750819417e+01,-2.884774491950068409e+00,3.225713525223523614e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.399136030488784570e+02,1.470900000000000034e+02,1.087275600413261691e-02,1.087275600413261691e-02,9.724170777264418142e-01,9.724170777264418142e-01,3.067151299121768648e-01,-5.275233520179323232e-02
6.894905284659789402e+01,6.831934682763623812e+01,-6.297060189616559001e-01,2.980889278796521324e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.489920080935849853e+02,1.470900000000000034e+02,1.074828611299052938e-02,1.074828611299052938e-02,9.528809473352064519e-01,9.528809473352064519e-01,1.641690763636131090e-01,-6.359630279172323597e-02
6.973507644559037999e+01,6.478553803737936789e+01,-4.949538408211012097e+00,2.614909766192299312e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.472101691953468503e+02,1.470900000000000034e+02,1.019739508572713518e-02,1.019739508572713518e-02,9.066453201161885911e-01,9.066453201161885911e-01,-4.668682076108285894e-01,-1.115905959530149039e-01
7.089609647315141672e+01,6.552285431717501751e+01,-5.373242155976399204e+00,2.945175927737582189e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.397249621467630618e+02,1.470900000000000034e+02,1.031231896354192941e-02,1.031231896354192941e-02,9.725759324651419568e-01,9.725759324651419568e-01,-3.352045862187482683e-01,-1.015782885998248730e-01
6.704015866878583552e+01,7.663848018863714628e+01,9.598321519851310768e+00,3.974804566702140329e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.530185186304281615e+02,1.470900000000000034e+02,1.204591063602860473e-02,1.204591063602860473e-02,9.535765641745302945e-01,9.535765641745302945e-01,3.502713948862231641e-01,4.945431645932130138e-02
6.924457300179838626e+01,7.022928445054050428e+01,9.847114487421180229e-01,3.330001836916485214e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.458930580137709399e+02,1.470900000000000034e+02,1.104611307143356716e-02,1.104611307143356716e-02,9.401162078767975050e-01,9.401162078767975050e-01,5.052293661679466696e-01,-3.764925764586590784e-02
7.173829729304365799e+01,7.195046979604606463e+01,2.121725030024066427e-01,3.393236627380814552e-01,3.150000000000000022e-01,0.000000000000000000e+00,1.432028363353922202e+02,1.470900000000000034e+02,1.131455329834224477e-02,1.131455329834224477e-02,1.047284154370783815e+00,1.047284154370783815e+00,8.125838921510828428e-01,-1.426242012458822650e-02
